"Final_EA_code","interview__id","C4H_ElementYear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"106101010605","df04ee2c0e3a4107a7da27f23f41944b",5,"96","96",2,"No mismatch","130","130",2,"No mismatch"
"208102140202","dfbc222d6117426abcbd121d0593bce5",0,"295","295",2,"NONE","305","305",2,"no mismatch"
"208102140202","dfbc222d6117426abcbd121d0593bce5",1,"262","262",2,"NONE","245","245",2,"no mismatch"
"208102140202","dfbc222d6117426abcbd121d0593bce5",2,"0","0",2,"NONE","0","0",2,"There are no deliveries in this unit"
"208102140202","dfbc222d6117426abcbd121d0593bce5",3,"0","0",2,"NONE","0","0",2,"There are no deliveries in this unit"
"208102140202","dfbc222d6117426abcbd121d0593bce5",4,"14","14",2,"NONE","9","9",2,"no mismatch"
"208102140202","dfbc222d6117426abcbd121d0593bce5",5,"11","11",2,"NO MISMATCH","6","6",2,"no mismatch"
"115303040507","e106494d0ae84f20a841ab351720b8aa",0,"587","587",2,"NO MISMATCH","756","756",2,"NO MISMATCH"
"115303040507","e106494d0ae84f20a841ab351720b8aa",1,"680","680",2,"NO MISMATCH","726","726",2,"NO MISMATCH"
"115303040507","e106494d0ae84f20a841ab351720b8aa",2,"0","0",2,"THEY HADN'T YET STARTED DELIVERIES","7","7",2,"NO MISMATCH"
"115303040507","e106494d0ae84f20a841ab351720b8aa",3,"0","0",2,"THEY HADN'T YET STARTED DELIVERIES","10","10",2,"NO MISMATCH"
"115303040507","e106494d0ae84f20a841ab351720b8aa",4,"5","5",2,"NO MISMATCH","9","9",2,"NO MISMATCH"
"115303040507","e106494d0ae84f20a841ab351720b8aa",5,"9","9",2,"NO MISMATCH","3","3",2,"NO MISMATCH"
"117106050206","e23a30e088d1453a8394085bff6af8dd",0,"555","555",2,"NO MISMATCH","477","477",2,"NO MISMATCH"
"117106050206","e23a30e088d1453a8394085bff6af8dd",1,"654","654",2,"NO MISMATCH","521","521",2,"NO MISMATCH"
"117106050206","e23a30e088d1453a8394085bff6af8dd",2,"13","13",2,"NO MISMATCH","7","7",2,"NO MISMATCH"
"117106050206","e23a30e088d1453a8394085bff6af8dd",3,"6","6",2,"NO MISMATCH","21","21",2,"NO MISMATCH"
"117106050206","e23a30e088d1453a8394085bff6af8dd",4,"25","25",2,"NO MISMATCH","25","25",2,"NO MISMATCH"
"117106050206","e23a30e088d1453a8394085bff6af8dd",5,"23","23",2,"NO MISMATCH","34","34",2,"NO MISMATCH"
"417107030404","e24222c61b9f4563830fe94cd944785c",0,"564","564",2,"NONE","519","519",2,"NONE"
"417107030404","e24222c61b9f4563830fe94cd944785c",1,"547","547",2,"NONE","350","350",2,"NONE"
"417107030404","e24222c61b9f4563830fe94cd944785c",2,"0","0",2,"NONE","0","0",2,"NONE"
"417107030404","e24222c61b9f4563830fe94cd944785c",3,"0","0",2,"NONE","0","0",2,"NONE"
"417107030404","e24222c61b9f4563830fe94cd944785c",4,"10","10",2,"NONE","2","2",2,"NONE"
"417107030404","e24222c61b9f4563830fe94cd944785c",5,"19","19",2,"NONE","8","8",2,"NONE"
"406108040102","e282714b05cb42bf8b20fc75e0473960",0,"796","796",2,"NONE","730","730",2,"NONE"
"406108040102","e282714b05cb42bf8b20fc75e0473960",1,"301","301",2,"NONE","662","662",2,"NONE"
"406108040102","e282714b05cb42bf8b20fc75e0473960",2,"32","32",2,"NONE","31","31",2,"NONE"
"406108040102","e282714b05cb42bf8b20fc75e0473960",3,"32","32",2,"NONE","40","40",2,"NONE"
"406108040102","e282714b05cb42bf8b20fc75e0473960",4,"32","32",2,"NONE","35","35",2,"NONE"
"406108040102","e282714b05cb42bf8b20fc75e0473960",5,"39","39",2,"NONE","41","41",2,"NONE"
"107403060301","e3166e34b04d473eb589f6a033ae53d2",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107403060301","e3166e34b04d473eb589f6a033ae53d2",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107403060301","e3166e34b04d473eb589f6a033ae53d2",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107403060301","e3166e34b04d473eb589f6a033ae53d2",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107403060301","e3166e34b04d473eb589f6a033ae53d2",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107403060301","e3166e34b04d473eb589f6a033ae53d2",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"104102040606","e4d52a1c0a1148dc830cee53ef0df523",0,"1174","1174",2,"No mismatch","869","869",2,"No mismatch"
"104102040606","e4d52a1c0a1148dc830cee53ef0df523",1,"1274","1274",2,"No mismatch","1085","1085",2,"No mismatch"
"104102040606","e4d52a1c0a1148dc830cee53ef0df523",2,"35","35",2,"No mismatch","44","44",2,"No mismatch"
"104102040606","e4d52a1c0a1148dc830cee53ef0df523",3,"43","43",2,"No mismatch","47","47",2,"No mismatch"
"104102040606","e4d52a1c0a1148dc830cee53ef0df523",4,"25","25",2,"No mismatch","46","46",2,"No mismatch"
"104102040606","e4d52a1c0a1148dc830cee53ef0df523",5,"39","39",2,"No mismatch","27","27",2,"No mismatch"
"404403030304","e4ddc650064a4c0f89867f59f249801e",0,"454","454",2,"Matching","255","255",2,"Matching"
"404403030304","e4ddc650064a4c0f89867f59f249801e",1,"496","496",2,"Matching","391","391",2,"Matching"
"404403030304","e4ddc650064a4c0f89867f59f249801e",2,"0","0",2,"Matching","0","0",2,"NO DELIVERIES"
"404403030304","e4ddc650064a4c0f89867f59f249801e",3,"0","0",2,"Matching","0","0",2,"Matching"
"404403030304","e4ddc650064a4c0f89867f59f249801e",4,"3","3",2,"Matching","7","7",2,"Matching"
"404403030304","e4ddc650064a4c0f89867f59f249801e",5,"1","1",2,"Matching","3","3",2,"Matching"
"411203020101","e614b8ae67d44c8cbc5bf5aeccecc8f8",0,"774","774",2,"matching","606","606",2,"matching"
"411203020101","e614b8ae67d44c8cbc5bf5aeccecc8f8",1,"732","732",2,"Matching","790","790",2,"matching"
"411203020101","e614b8ae67d44c8cbc5bf5aeccecc8f8",2,"28","28",2,"Matching","51","51",2,"matching"
"411203020101","e614b8ae67d44c8cbc5bf5aeccecc8f8",3,"45","45",2,"matching","37","37",2,"matching"
"411203020101","e614b8ae67d44c8cbc5bf5aeccecc8f8",4,"58","58",2,"Matching","82","82",2,"Matching"
"411203020101","e614b8ae67d44c8cbc5bf5aeccecc8f8",5,"70","70",2,"Matching","63","63",2,"Matching"
"201210090210","e61b5559a1b4404bb4a22e8c657b33f1",0,"##N/A##","##N/A##",,"##N/A##",,,,
"201210090210","e61b5559a1b4404bb4a22e8c657b33f1",1,"##N/A##","##N/A##",,"##N/A##",,,,
"201210090210","e61b5559a1b4404bb4a22e8c657b33f1",2,"##N/A##","##N/A##",,"##N/A##",,,,
"201210090210","e61b5559a1b4404bb4a22e8c657b33f1",3,"##N/A##","##N/A##",,"##N/A##",,,,
"201210090210","e61b5559a1b4404bb4a22e8c657b33f1",4,"##N/A##","##N/A##",,"##N/A##",,,,
"201210090210","e61b5559a1b4404bb4a22e8c657b33f1",5,"##N/A##","##N/A##",,"##N/A##",,,,
"309204060609","e6d0819875ec42e4b949ea30d57fb7e3",0,"737","730",1,"Poor tallying","889","889",2,"none"
"309204060609","e6d0819875ec42e4b949ea30d57fb7e3",1,"876","881",1,"poor tallying","710","710",2,"none"
"309204060609","e6d0819875ec42e4b949ea30d57fb7e3",2,"0","0",2,"none","0","0",2,"none"
"309204060609","e6d0819875ec42e4b949ea30d57fb7e3",3,"0","0",2,"none","0","0",2,"none"
"309204060609","e6d0819875ec42e4b949ea30d57fb7e3",4,"3","3",2,"none","11","11",2,"none"
"309204060609","e6d0819875ec42e4b949ea30d57fb7e3",5,"6","6",2,"none","0","0",2,"no Dpt3 given"
"204101030213","e77d4f6292d24755b7b3c46d7261d6b2",0,"##N/A##","##N/A##",,"##N/A##",,,,
"204101030213","e77d4f6292d24755b7b3c46d7261d6b2",1,"##N/A##","##N/A##",,"##N/A##",,,,
"204101030213","e77d4f6292d24755b7b3c46d7261d6b2",2,"##N/A##","##N/A##",,"##N/A##",,,,
"204101030213","e77d4f6292d24755b7b3c46d7261d6b2",3,"##N/A##","##N/A##",,"##N/A##",,,,
"204101030213","e77d4f6292d24755b7b3c46d7261d6b2",4,"##N/A##","##N/A##",,"##N/A##",,,,
"204101030213","e77d4f6292d24755b7b3c46d7261d6b2",5,"##N/A##","##N/A##",,"##N/A##",,,,
"330110010403","e86a2ea031ca4f9cb0b66693561736c8",0,"467","467",2,"none","607","607",2,"none"
"330110010403","e86a2ea031ca4f9cb0b66693561736c8",1,"657","657",2,"none","711","711",2,"none"
"330110010403","e86a2ea031ca4f9cb0b66693561736c8",2,"40","40",2,"none","55","55",2,"none"
"330110010403","e86a2ea031ca4f9cb0b66693561736c8",3,"18","19",1,"poor tallying","26","26",2,"none"
"330110010403","e86a2ea031ca4f9cb0b66693561736c8",4,"0","63",1,"Page  removed from HMIS 105 form","24","26",1,"poor tallying"
"330110010403","e86a2ea031ca4f9cb0b66693561736c8",5,"47","42",1,"poor tallying","17","18",1,"poor tallying"
"124107010620","e8b86f9566254e76af1d7fe3ff8524a9",0,"_","250",2,"No mismatch","_","187",2,"No mismatch"
"124107010620","e8b86f9566254e76af1d7fe3ff8524a9",1,"_","144",2,"No mismatch","_","153",2,"No mismatch"
"124107010620","e8b86f9566254e76af1d7fe3ff8524a9",2,"0","0",2,"THE DOESN'T DO DELIVERIES","0","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES"
"124107010620","e8b86f9566254e76af1d7fe3ff8524a9",3,"0","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES","0","0",2,"THE FACILITY DOESN'T OFFER DELIVERIES"
"124107010620","e8b86f9566254e76af1d7fe3ff8524a9",4,"_","2",2,"No mismatch","_","6",2,"No mismatch"
"124107010620","e8b86f9566254e76af1d7fe3ff8524a9",5,"_","1",2,"No mismatch","_","1",2,"No mismatch"
"420108030901","e9acfec9f50e43a884c4db8e14f80beb",0,"163","163",2,"NONE","99","99",2,"NONE"
"420108030901","e9acfec9f50e43a884c4db8e14f80beb",1,"181","181",2,"NONE","97","97",2,"NONE"
"420108030901","e9acfec9f50e43a884c4db8e14f80beb",2,"14","14",2,"NONE","19","19",2,"NONE"
"420108030901","e9acfec9f50e43a884c4db8e14f80beb",3,"17","17",2,"NONE","14","14",2,"NONE"
"420108030901","e9acfec9f50e43a884c4db8e14f80beb",4,"40","40",2,"NONE","48","48",2,"NONE"
"420108030901","e9acfec9f50e43a884c4db8e14f80beb",5,"42","42",2,"NONE","43","43",2,"NONE"
"102105030701","e9e027640d2a4506aec7a34b6c679073",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105030701","e9e027640d2a4506aec7a34b6c679073",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105030701","e9e027640d2a4506aec7a34b6c679073",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105030701","e9e027640d2a4506aec7a34b6c679073",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105030701","e9e027640d2a4506aec7a34b6c679073",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105030701","e9e027640d2a4506aec7a34b6c679073",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"319105080306","e9ee6e0d15b54db2b26857f7ed93a52b",0,"1097","1090",1,"poor tallying","1158","1160",1,"poor tallying"
"319105080306","e9ee6e0d15b54db2b26857f7ed93a52b",1,"1300","1290",1,"poor tallying","817","0",1,"Registers missing"
"319105080306","e9ee6e0d15b54db2b26857f7ed93a52b",2,"41","41",2,"none","33","34",1,"poor tallying"
"319105080306","e9ee6e0d15b54db2b26857f7ed93a52b",3,"39","39",2,"none","30","30",2,"none"
"319105080306","e9ee6e0d15b54db2b26857f7ed93a52b",4,"41","37",1,"poor tallying","53","52",2,"none"
"319105080306","e9ee6e0d15b54db2b26857f7ed93a52b",5,"56","56",2,"none","77","77",2,"none"
"313102050501","eb8f3695097d4ec5a6d7c65858451483",0,"612","458",1,"Registers for under 5 missing","916","896",1,"poor serialization"
"313102050501","eb8f3695097d4ec5a6d7c65858451483",1,"870","874",1,"poor tallying","747","715",1,"poor serialization"
"313102050501","eb8f3695097d4ec5a6d7c65858451483",2,"47","47",2,"none","37","39",1,"poor tallying"
"313102050501","eb8f3695097d4ec5a6d7c65858451483",3,"45","47",1,"poor tallying","15","16",1,"poor tallying"
"313102050501","eb8f3695097d4ec5a6d7c65858451483",4,"38","0",1,"Tally Sheets missing","46","46",2,"none"
"313102050501","eb8f3695097d4ec5a6d7c65858451483",5,"44","16",1,"Tally Sheets of static missing","45","45",2,"none"
"303204050605","ebb0b322a786451d9ec7603dc6731c31",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"303204050605","ebb0b322a786451d9ec7603dc6731c31",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"303204050605","ebb0b322a786451d9ec7603dc6731c31",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"303204050605","ebb0b322a786451d9ec7603dc6731c31",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"303204050605","ebb0b322a786451d9ec7603dc6731c31",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"303204050605","ebb0b322a786451d9ec7603dc6731c31",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102104010236","ed628650c92d4517a20209c12a4e6606",0,"2444","2444",2,"NO MISMATCH","2135","2135",2,"NO MISMATCH"
"102104010236","ed628650c92d4517a20209c12a4e6606",1,"126278","126278",2,"NO MISMATCH","2304","2304",2,"NO MISMATCH"
"102104010236","ed628650c92d4517a20209c12a4e6606",2,"2000","2000",2,"NO MISMATCH","234","234",2,"NO MISMATCH"
"102104010236","ed628650c92d4517a20209c12a4e6606",3,"215","215",2,"NO MISMATCH","249","249",2,"NO MISMATCH"
"102104010236","ed628650c92d4517a20209c12a4e6606",4,"116","116",2,"NO MISMATCH","140","140",2,"NO MISMATCH"
"102104010236","ed628650c92d4517a20209c12a4e6606",5,"92","92",2,"NO MISMATCH","133","133",2,"NO MISMATCH"
"405301040904","ee245be814ce483aa8b66c3b2b0b6216",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"405301040904","ee245be814ce483aa8b66c3b2b0b6216",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"405301040904","ee245be814ce483aa8b66c3b2b0b6216",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"405301040904","ee245be814ce483aa8b66c3b2b0b6216",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"405301040904","ee245be814ce483aa8b66c3b2b0b6216",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"405301040904","ee245be814ce483aa8b66c3b2b0b6216",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"223135040509","ef0a2c1050d9446fa88afe6aaecd83fb",0,"##N/A##","686",2,"##N/A##","##N/A##","3049",2,"##N/A##"
"223135040509","ef0a2c1050d9446fa88afe6aaecd83fb",1,"##N/A##","861",2,"##N/A##","##N/A##","505",2,"##N/A##"
"223135040509","ef0a2c1050d9446fa88afe6aaecd83fb",2,"##N/A##","120",2,"##N/A##","##N/A##","154",2,"##N/A##"
"223135040509","ef0a2c1050d9446fa88afe6aaecd83fb",3,"##N/A##","111",2,"##N/A##","##N/A##","148",2,"##N/A##"
"223135040509","ef0a2c1050d9446fa88afe6aaecd83fb",4,"##N/A##","179",2,"##N/A##","##N/A##","221",2,"##N/A##"
"223135040509","ef0a2c1050d9446fa88afe6aaecd83fb",5,"##N/A##","194",2,"##N/A##","##N/A##","166",2,"##N/A##"
"108106030909","f11ff6935d374a37bd9267163c43ea0e",0,"##N/A##","1052",2,"##N/A##","##N/A##","788",2,"##N/A##"
"108106030909","f11ff6935d374a37bd9267163c43ea0e",1,"##N/A##","1229",2,"##N/A##","##N/A##","1287",2,"##N/A##"
"108106030909","f11ff6935d374a37bd9267163c43ea0e",2,"##N/A##","29",2,"##N/A##","##N/A##","26",2,"##N/A##"
"108106030909","f11ff6935d374a37bd9267163c43ea0e",3,"##N/A##","29",2,"##N/A##","##N/A##","21",2,"##N/A##"
"108106030909","f11ff6935d374a37bd9267163c43ea0e",4,"##N/A##","34",2,"##N/A##","##N/A##","32",2,"##N/A##"
"108106030909","f11ff6935d374a37bd9267163c43ea0e",5,"##N/A##","38",2,"##N/A##","##N/A##","36",2,"##N/A##"
"428111030515","f2753e0a1ee1407cbf044f9bf4084302",0,"968","968",2,"NONE","1166","1166",2,"NONE"
"428111030515","f2753e0a1ee1407cbf044f9bf4084302",1,"1156","1156",2,"NONE","1424","1424",2,"NONE"
"428111030515","f2753e0a1ee1407cbf044f9bf4084302",2,"119","119",2,"NONE","107","107",2,"NONE"
"428111030515","f2753e0a1ee1407cbf044f9bf4084302",3,"98","98",2,"NONE","107","107",2,"NONE"
"428111030515","f2753e0a1ee1407cbf044f9bf4084302",4,"227","227",2,"NONE","113","113",2,"NONE"
"428111030515","f2753e0a1ee1407cbf044f9bf4084302",5,"163","163",2,"NONE","186","186",2,"NONE"
"219103120104","f310f9362b1e4295837d273e1b467904",0,"507","507",2,"NO MISMATCH","1079","1079",2,"No mismatch"
"219103120104","f310f9362b1e4295837d273e1b467904",1,"1760","1760",2,"NO MISMATCH","1511","1511",2,"no mismatch"
"219103120104","f310f9362b1e4295837d273e1b467904",2,"71","71",2,"NO MISMATCH","82","82",2,"no mismatch"
"219103120104","f310f9362b1e4295837d273e1b467904",3,"74","74",2,"NO MISMATCH","89","89",2,"no mismatch"
"219103120104","f310f9362b1e4295837d273e1b467904",4,"97","97",2,"NO MISMATCH","96","96",2,"no mismatch"
"219103120104","f310f9362b1e4295837d273e1b467904",5,"63","63",2,"NO MISMATCH","72","72",2,"no mismatch"
"223121010401","f4f37a3e35c44dc4924cadb9b8f38a0c",0,"##N/A##","686",2,"##N/A##","##N/A##","3049",2,"##N/A##"
"223121010401","f4f37a3e35c44dc4924cadb9b8f38a0c",1,"##N/A##","861",2,"##N/A##","##N/A##","505",2,"##N/A##"
"223121010401","f4f37a3e35c44dc4924cadb9b8f38a0c",2,"##N/A##","120",2,"##N/A##","##N/A##","154",2,"##N/A##"
"223121010401","f4f37a3e35c44dc4924cadb9b8f38a0c",3,"##N/A##","111",2,"##N/A##","##N/A##","148",2,"##N/A##"
"223121010401","f4f37a3e35c44dc4924cadb9b8f38a0c",4,"##N/A##","179",2,"##N/A##","##N/A##","221",2,"##N/A##"
"223121010401","f4f37a3e35c44dc4924cadb9b8f38a0c",5,"##N/A##","194",2,"##N/A##","##N/A##","166",2,"##N/A##"
"214114030515","f7c8666f68b24340884eb314238f39c2",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214114030515","f7c8666f68b24340884eb314238f39c2",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214114030515","f7c8666f68b24340884eb314238f39c2",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214114030515","f7c8666f68b24340884eb314238f39c2",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214114030515","f7c8666f68b24340884eb314238f39c2",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"214114030515","f7c8666f68b24340884eb314238f39c2",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"415106081213","fa6d43e574104dbeaabc1c15d349f6b4",0,"778","778",2,"NONE","958","958",2,"NONE"
"415106081213","fa6d43e574104dbeaabc1c15d349f6b4",1,"1702","1702",2,"NONE","737","737",2,"NONE"
"415106081213","fa6d43e574104dbeaabc1c15d349f6b4",2,"60","60",2,"NONE","67","67",2,"NONE"
"415106081213","fa6d43e574104dbeaabc1c15d349f6b4",3,"56","56",2,"NONE","58","58",2,"NONE"
"415106081213","fa6d43e574104dbeaabc1c15d349f6b4",4,"105","105",2,"NONE","147","147",2,"NONE"
"415106081213","fa6d43e574104dbeaabc1c15d349f6b4",5,"122","122",2,"NONE","102","102",2,"NONE"
"418209070214","fad0449bb4f0427aa9434d98c5e8ddf5",0,"509","510",1,"poor tallying","361","361",2,"Matching"
"418209070214","fad0449bb4f0427aa9434d98c5e8ddf5",1,"550","550",2,"MATCHING","316","316",2,"Matching"
"418209070214","fad0449bb4f0427aa9434d98c5e8ddf5",2,"27","27",2,"MATCHING","29","29",2,"Matching"
"418209070214","fad0449bb4f0427aa9434d98c5e8ddf5",3,"25","25",2,"MATCHING","17","17",2,"Matching"
"418209070214","fad0449bb4f0427aa9434d98c5e8ddf5",4,"14","14",2,"MATCHING","34","34",2,"Matching"
"418209070214","fad0449bb4f0427aa9434d98c5e8ddf5",5,"13","13",2,"MATCHING","20","20",2,"Matching"
"415110040403","fbdb75a9b0ab4f63b55032a65a48dc0f",0,"367","367",2,"NONE","276","276",2,"NONE"
"415110040403","fbdb75a9b0ab4f63b55032a65a48dc0f",1,"389","389",2,"NONE","247","247",2,"NONE"
"415110040403","fbdb75a9b0ab4f63b55032a65a48dc0f",2,"13","13",2,"NONE","8","8",2,"NONE"
"415110040403","fbdb75a9b0ab4f63b55032a65a48dc0f",3,"13","13",2,"NONE","14","14",2,"NONE"
"415110040403","fbdb75a9b0ab4f63b55032a65a48dc0f",4,"29","29",2,"NONE","0","0",2,"THERE WAS NO VACCINE"
"415110040403","fbdb75a9b0ab4f63b55032a65a48dc0f",5,"69","69",2,"NONE","29","29",2,"NONE"
"417102010602","fc8c4458e87f4d78814c817cd3bb82f9",0,"363","363",2,"Matching","369","369",2,"Matching"
"417102010602","fc8c4458e87f4d78814c817cd3bb82f9",1,"669","669",2,"Matching","324","324",2,"Matching"
"417102010602","fc8c4458e87f4d78814c817cd3bb82f9",2,"0","0",2,"matching","0","0",2,"NO DELIVERIES"
"417102010602","fc8c4458e87f4d78814c817cd3bb82f9",3,"0","0",2,"matching","0","0",2,"NO DELIVERIES"
"417102010602","fc8c4458e87f4d78814c817cd3bb82f9",4,"7","7",2,"matching","11","11",2,"Matching"
"417102010602","fc8c4458e87f4d78814c817cd3bb82f9",5,"09","09",2,"Matching","13","13",2,"Matching"
"314103040301","fd96d6f934ab45739d166b07618b3031",0,"563","563",2,"None","630","630",2,"NO MISMATCH"
"314103040301","fd96d6f934ab45739d166b07618b3031",1,"##N/A##","##N/A##",,"RECORDS MISSING IN THE HEALTH FACILITY.","671","671",2,"NO MISMATCH"
"314103040301","fd96d6f934ab45739d166b07618b3031",2,"34","34",2,"NONE","52","52",2,"NO MISMATCH"
"314103040301","fd96d6f934ab45739d166b07618b3031",3,"##N/A##","##N/A##",,"NO RECORDS  FOUND.","40","40",2,"NO MISMATCH"
"314103040301","fd96d6f934ab45739d166b07618b3031",4,"27","27",1,"NONE","12","12",2,"NO MISMATCH"
"314103040301","fd96d6f934ab45739d166b07618b3031",5,"##N/A##","##N/A##",,"##N/A##","33","33",2,"NO MISMATCH"
"207104010604","fe36e5eff69c4cb2959c1c44ea20f418",0,"571","571",2,"NO MISMATCH","718","718",2,"NO MISMATCH"
"207104010604","fe36e5eff69c4cb2959c1c44ea20f418",1,"624","701",1,"POOR NUMBERING","573","573",2,"NO MISMATCH"
"207104010604","fe36e5eff69c4cb2959c1c44ea20f418",2,"0","0",2,"NO MISMATCH","0","0",2,"THERE ARE NO DELIVERIES IN THIS HEALTH CENTRE II"
"207104010604","fe36e5eff69c4cb2959c1c44ea20f418",3,"0","0",2,"NO MISMATCH","0","0",2,"THERE ARE NO DELIVERIES IN THIS HEALTH CENTRE II"
"207104010604","fe36e5eff69c4cb2959c1c44ea20f418",4,"0","0",2,"NO MISMATCH","9","9",2,"NO MISMATCH"
"207104010604","fe36e5eff69c4cb2959c1c44ea20f418",5,"7","7",2,"NO MISMATCH","12","12",2,"NO MISMATCH"
"208107130101","ff38ebd77e0b421a8e2cc2c790ae9232",0,"1370","1370",2,"NONE","1303","1303",2,"NO MISMATCH"
"208107130101","ff38ebd77e0b421a8e2cc2c790ae9232",1,"1602","1602",2,"NONE","1484","1484",2,"NO MISMATCH"
"208107130101","ff38ebd77e0b421a8e2cc2c790ae9232",2,"29","29",2,"NONE","30","30",2,"NO MISMATCH"
"208107130101","ff38ebd77e0b421a8e2cc2c790ae9232",3,"41","41",2,"NONE","34","34",2,"NO MISMATCH"
"208107130101","ff38ebd77e0b421a8e2cc2c790ae9232",4,"62","62",2,"NONE","78","78",2,"NO MISMATCH"
"208107130101","ff38ebd77e0b421a8e2cc2c790ae9232",5,"86","86",2,"NONE","58","58",2,"NO MISMATCH"
"102103010916","ffc83c8361694f8081915379007bb634",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
