"hhid","A10itemcod_ID","s10q01a","s10q02a","s10q03aa","s10q04a","s10q05aa","s10q06a","s10q07aa","s10q08a"
"e2129f8175624a4cb4b7928b8a3e3048",3,1,2000,1,1,,2,,
"e2129f8175624a4cb4b7928b8a3e3048",19,1,20000,1,1,,2,,
"e2129f8175624a4cb4b7928b8a3e3048",5,1,20000,1,1,,2,,
"e23426755e80453e923ddb805290cfa3",3,1,5000,1,1,,2,,
"e23426755e80453e923ddb805290cfa3",1,2,15000,2,1,,2,,
"e2420351245048bf81520b722d7a3194",8,1,4000,1,1,,2,,
"e2420351245048bf81520b722d7a3194",12,1,5000,1,1,,2,,
"e2420351245048bf81520b722d7a3194",1,2,6000,2,1,,2,,
"e2420351245048bf81520b722d7a3194",13,1,3000,1,1,,2,,
"e2420351245048bf81520b722d7a3194",3,2,8000,2,1,,2,,
"e278c7ce0c9e4918b7adf4c6cddb84a6",13,1,12000,1,1,,2,,
"e278c7ce0c9e4918b7adf4c6cddb84a6",12,1,8000,1,2,1,,,
"e278c7ce0c9e4918b7adf4c6cddb84a6",1,2,16000,1,1,,2,,
"e278c7ce0c9e4918b7adf4c6cddb84a6",3,1,4000,1,1,,2,,
"e28fa276d0bd4fbb9b7057bd52355db6",1,2,16000,2,1,,1,1,0
"e2d990414c764b6586b2955fda395718",1,1,3000,1,1,,2,,
"e2d990414c764b6586b2955fda395718",22,1,3500,1,1,,2,,
"e2d990414c764b6586b2955fda395718",3,1,2000,1,1,,2,,
"e2ebc60d668649ce8d7226aac83b180e",12,2,8000,2,1,,2,,
"e2ebc60d668649ce8d7226aac83b180e",5,1,80000,1,1,,2,,
"e2ebc60d668649ce8d7226aac83b180e",19,1,5000,1,2,1,,,
"e2ebc60d668649ce8d7226aac83b180e",1,3,15000,3,1,,2,,
"e2ebc60d668649ce8d7226aac83b180e",3,1,5000,1,1,,2,,
"e33a0702257c400f8f2f669ce637e15d",3,1,2500,1,1,,2,,
"e33a0702257c400f8f2f669ce637e15d",4,1,1500,1,1,,2,,
"e33a0702257c400f8f2f669ce637e15d",1,2,10000,2,1,,2,,
"e33b089d785d45cb89f2f599ec2c8014",1,3,15000,3,1,,2,,
"e33b089d785d45cb89f2f599ec2c8014",3,1,4000,1,1,,2,,
"e35b0fbe3fb64f5b97cc925839a08974",3,1,3000,1,1,,2,,
"e35b0fbe3fb64f5b97cc925839a08974",14,1,100000,1,1,,2,,
"e35b0fbe3fb64f5b97cc925839a08974",1,8,55000,6,1,,2,,
"e35e43cf097941289b9865c11735dc4e",7,2,10000,1,1,,2,,
"e35e43cf097941289b9865c11735dc4e",3,1,3000,1,1,,2,,
"e35e43cf097941289b9865c11735dc4e",12,1,3000,1,1,,2,,
"e35e43cf097941289b9865c11735dc4e",1,7,30000,5,1,,2,,
"e35e43cf097941289b9865c11735dc4e",19,0,,0,1,,1,1,0
"e3757ed781814ce09945f0a8355b67ee",1,3,9000,3,1,,1,2,0
"e3757ed781814ce09945f0a8355b67ee",3,1,4000,4,1,,2,,
"e3757ed781814ce09945f0a8355b67ee",4,1,3500,2,1,,2,,
"e3757ed781814ce09945f0a8355b67ee",14,0,,0,1,,1,1,0
"e38c6169570d41019dd68ea2cdbe44f7",4,1,3000,1,1,,2,,
"e38c6169570d41019dd68ea2cdbe44f7",3,1,2000,1,1,,2,,
"e38c6169570d41019dd68ea2cdbe44f7",1,4,25000,4,1,,2,,
"e3a9d55a6dbf48179d42053358378fac",12,1,3000,1,1,,2,,
"e3a9d55a6dbf48179d42053358378fac",1,4,25000,4,1,,2,,
"e3bd2174ea6242dfbb49ccc17ade5236",1,2,16000,5,1,,2,,
"e3bd2174ea6242dfbb49ccc17ade5236",12,2,9000,2,1,,2,,
"e3bd2174ea6242dfbb49ccc17ade5236",19,1,50000,1,1,,2,,
"e3bd2174ea6242dfbb49ccc17ade5236",3,2,6000,3,1,,2,,
"e3bd2174ea6242dfbb49ccc17ade5236",4,1,4000,1,1,,2,,
"e3bd2174ea6242dfbb49ccc17ade5236",13,1,7000,1,1,,2,,
"e3befb8283e044ad9d495bd952f9e57a",3,1,5000,1,1,,2,,
"e3befb8283e044ad9d495bd952f9e57a",1,4,40000,4,1,,2,,
"e423b8514f984fb19a048369b9982434",1,2,12500,2,1,,2,,
"e423b8514f984fb19a048369b9982434",3,1,1500,1,1,,2,,
"e453852a3edd4d9eb7cf8d3b97e43221",3,1,5000,1,1,,2,,
"e453852a3edd4d9eb7cf8d3b97e43221",1,2,12000,2,1,,2,,
"e47530fc60c44df5b1b19f639cb7611a",1,1,4000,1,1,,2,,
"e47530fc60c44df5b1b19f639cb7611a",3,1,3500,1,1,,2,,
"e48422ac358e481db4fda7af93c33cfe",1,5,25000,5,1,,2,,
"e48422ac358e481db4fda7af93c33cfe",3,2,8000,2,1,,2,,
"e48422ac358e481db4fda7af93c33cfe",4,2,6000,2,1,,2,,
"e48b3b22401f472d8522629f03471d18",3,1,2500,1,1,,2,,
"e48b3b22401f472d8522629f03471d18",1,3,11000,3,1,,2,,
"e493ef6d407d428e8d1b4dc2f7b005c0",1,5,30000,5,1,,2,,
"e493ef6d407d428e8d1b4dc2f7b005c0",3,2,10000,2,1,,2,,
"e4985f432e97443592da086e748b9032",1,4,20000,5,1,,2,,
"e4985f432e97443592da086e748b9032",3,1,3000,1,1,,2,,
"e4985f432e97443592da086e748b9032",14,0,,0,1,,1,1,55000
"e4a757a91e4648b1b029ecf7dd3a8380",3,2,8000,2,1,,2,,
"e4a757a91e4648b1b029ecf7dd3a8380",1,3,30000,3,1,,2,,
"e4a757a91e4648b1b029ecf7dd3a8380",8,1,4000,1,1,,2,,
"e4dc7edd09ac4af98798727b7f4596f6",13,1,6000,1,1,,2,,
"e4dc7edd09ac4af98798727b7f4596f6",19,1,50000,1,1,,2,,
"e4dc7edd09ac4af98798727b7f4596f6",1,7,50000,7,1,,2,,
"e4ea7e6b01d9417dbd7b0b6a83ddea88",12,1,7000,0,1,,2,,
"e4ea7e6b01d9417dbd7b0b6a83ddea88",4,3,18000,3,1,,2,,
"e4ea7e6b01d9417dbd7b0b6a83ddea88",1,5,50000,5,1,,2,,
"e4ea7e6b01d9417dbd7b0b6a83ddea88",3,1,6000,1,1,,2,,
"e4ea7e6b01d9417dbd7b0b6a83ddea88",5,1,0,1,1,,2,,
"e4f39acd480c4e609c102b49c2fdbd66",3,1,4000,1,1,,2,,
"e4f39acd480c4e609c102b49c2fdbd66",1,2,7000,2,1,,2,,
"e4f39acd480c4e609c102b49c2fdbd66",8,1,3500,1,1,,2,,
"e50573f1edb4494a839b69eb35cb6582",5,1,30000,1,1,,2,,
"e50573f1edb4494a839b69eb35cb6582",1,3,10000,3,1,,2,,
"e50573f1edb4494a839b69eb35cb6582",3,1,3000,1,1,,2,,
"e51b48f20cbe4a4cbaec7455e00bb889",3,1,5000,1,1,,2,,
"e51b48f20cbe4a4cbaec7455e00bb889",1,3,24000,3,1,,2,,
"e51b48f20cbe4a4cbaec7455e00bb889",12,1,8000,1,1,,2,,
"e53e84a2f6dd4067b8d5d095edbb46bf",3,3,12000,3,1,,2,,
"e53e84a2f6dd4067b8d5d095edbb46bf",1,3,15000,3,1,,2,,
"e581fc059ecd49cdb939876a3ce4c8c8",1,3,4500,3,1,,2,,
"e581fc059ecd49cdb939876a3ce4c8c8",7,1,2000,1,1,,2,,
"e581fc059ecd49cdb939876a3ce4c8c8",2,1,65000,1,1,,2,,
"e584f4d86bb24307b3908b7c23128dc6",1,3,30000,3,1,,2,,
"e584f4d86bb24307b3908b7c23128dc6",4,1,3000,1,1,,2,,
"e584f4d86bb24307b3908b7c23128dc6",3,1,7000,1,1,,2,,
"e584f4d86bb24307b3908b7c23128dc6",12,1,8000,1,1,,2,,
"e5a999aba16d499292df3e91f4a0357a",4,1,8000,1,1,,2,,
"e5a999aba16d499292df3e91f4a0357a",3,1,6000,1,1,,2,,
"e5a999aba16d499292df3e91f4a0357a",14,1,270000,1,1,,2,,
"e5a999aba16d499292df3e91f4a0357a",1,9,60000,9,1,,2,,
"e5ed530dd88641a1a20c7bd15da7a472",1,5,16000,5,1,,2,,
"e5ed530dd88641a1a20c7bd15da7a472",3,1,3000,1,1,,2,,
"e5ed530dd88641a1a20c7bd15da7a472",14,1,85000,1,1,,2,,
"e5ed530dd88641a1a20c7bd15da7a472",4,1,2500,1,1,,2,,
"e5fae4821c524e4c8cc016dbc419726c",19,0,,0,1,,1,10,20000
"e5fae4821c524e4c8cc016dbc419726c",3,3,14000,3,1,,2,,
"e5fae4821c524e4c8cc016dbc419726c",1,5,25000,4,1,,2,,
"e5fbbe096194464e9101b737007f5c06",3,1,6000,1,1,,2,,
"e5fbbe096194464e9101b737007f5c06",1,4,30000,4,1,,2,,
"e612b42437064ab390194b18cd3be965",1,3,15000,2,1,,2,,
"e612b42437064ab390194b18cd3be965",3,1,1500,1,1,,2,,
"e65772b68645431e84b79eb1c8a40696",1,4,40000,4,1,,2,,
"e65772b68645431e84b79eb1c8a40696",3,1,5000,1,1,,2,,
"e66f16eee8fc48bbb1b40d3d336dbead",3,1,2000,1,1,,2,,
"e66f16eee8fc48bbb1b40d3d336dbead",1,4,20000,4,1,,2,,
"e66f16eee8fc48bbb1b40d3d336dbead",4,1,3000,1,1,,2,,
"e67c4afb41e34c399d4b8c191fd1eeb8",12,1,8000,1,1,,1,1,2000
"e67c4afb41e34c399d4b8c191fd1eeb8",8,1,3000,1,1,,2,,
"e67c4afb41e34c399d4b8c191fd1eeb8",3,1,4000,1,1,,2,,
"e67c4afb41e34c399d4b8c191fd1eeb8",1,5,26000,5,1,,2,,
"e68fe982eac94d57b425805102b5849a",19,1,40000,1,1,,2,,
"e68fe982eac94d57b425805102b5849a",3,1,2000,1,1,,2,,
"e68fe982eac94d57b425805102b5849a",1,3,10000,3,1,,2,,
"e691f36dcace4f579fdbf7280d027b8d",3,1,3500,1,1,,2,,
"e691f36dcace4f579fdbf7280d027b8d",1,2,8000,2,1,,2,,
"e691f36dcace4f579fdbf7280d027b8d",8,1,4000,1,1,,2,,
"e6928ef536a441dc9f7f55b86148c05c",8,1,4500,1,1,,2,,
"e6928ef536a441dc9f7f55b86148c05c",1,3,12000,3,1,,2,,
"e6928ef536a441dc9f7f55b86148c05c",3,1,5000,1,1,,2,,
"e6a9bab17f8849be80d75e279c53c64e",5,1,50000,1,1,,2,,
"e6a9bab17f8849be80d75e279c53c64e",1,2,10000,2,1,,2,,
"e6a9bab17f8849be80d75e279c53c64e",4,1,3000,1,1,,2,,
"e6a9bab17f8849be80d75e279c53c64e",12,2,5000,2,1,,2,,
"e6a9bab17f8849be80d75e279c53c64e",3,1,4000,1,1,,2,,
"e6c191f97d6c42f5a9c52d38b245baf9",5,1,50000,1,1,,2,,
"e6c191f97d6c42f5a9c52d38b245baf9",1,4,40000,4,1,,2,,
"e6c191f97d6c42f5a9c52d38b245baf9",12,1,3000,1,1,,2,,
"e6c191f97d6c42f5a9c52d38b245baf9",3,1,5000,1,1,,2,,
"e6c191f97d6c42f5a9c52d38b245baf9",8,1,3000,1,1,,2,,
"e6c191f97d6c42f5a9c52d38b245baf9",13,1,5000,1,1,,2,,
"e6e832392045456f831adebac8130bdb",1,2,4000,2,1,,2,,
"e6f5f5169bc34309a364f6d1ec5885f1",14,1,250000,1,1,,2,,
"e6f5f5169bc34309a364f6d1ec5885f1",1,3,30000,3,1,,2,,
"e6f5f5169bc34309a364f6d1ec5885f1",3,1,10000,1,1,,2,,
"e6f5f5169bc34309a364f6d1ec5885f1",22,1,12000,1,1,,2,,
"e7032cc83bf04c508071542253a71c95",1,5,45000,5,1,,2,,
"e7032cc83bf04c508071542253a71c95",3,2,10000,2,1,,2,,
"e7139c389a944e0392b55ee964d3a56a",1,3,15000,3,1,,2,,
"e7139c389a944e0392b55ee964d3a56a",3,1,3000,1,1,,2,,
"e71a3dc6e5cb473ab53e52b73b10ba4d",12,1,4000,1,1,,2,,
"e71a3dc6e5cb473ab53e52b73b10ba4d",8,2,8500,2,1,,2,,
"e71a3dc6e5cb473ab53e52b73b10ba4d",3,1,3000,1,1,,2,,
"e71a3dc6e5cb473ab53e52b73b10ba4d",1,5,8000,5,1,,2,,
"e736bcb6cbfb4c64b6b9f29f9010ba6a",3,1,5000,1,1,,2,,
"e736bcb6cbfb4c64b6b9f29f9010ba6a",12,1,10000,1,1,,2,,
"e736bcb6cbfb4c64b6b9f29f9010ba6a",1,4,40000,4,1,,2,,
"e736bcb6cbfb4c64b6b9f29f9010ba6a",4,1,5000,1,1,,2,,
"e736bcb6cbfb4c64b6b9f29f9010ba6a",14,0,,0,1,,1,1,120000
"e736bcb6cbfb4c64b6b9f29f9010ba6a",22,1,15000,1,1,,2,,
"e756f8884324418f875b4d6fa15fb6f5",4,5,10000,5,1,,2,,
"e756f8884324418f875b4d6fa15fb6f5",1,5,20000,5,1,,2,,
"e756f8884324418f875b4d6fa15fb6f5",3,4,12000,2,1,,2,,
"e760698f8dba4e6199907cc2532107f2",1,1,4000,1,1,,2,,
"e760698f8dba4e6199907cc2532107f2",3,1,10000,1,1,,2,,
"e7736d681f304a2e8a352dd2bd571227",3,1,4000,1,1,,2,,
"e7736d681f304a2e8a352dd2bd571227",1,1,5000,1,1,,2,,
"e7a027ff891343eb9f96d1b79fc1d497",1,3,24000,3,1,,2,,
"e7a027ff891343eb9f96d1b79fc1d497",8,1,3000,1,1,,2,,
"e7a027ff891343eb9f96d1b79fc1d497",3,2,8000,2,1,,2,,
"e7b2a8826af4454b8ce0f34b0af210b6",19,1,50000,1,1,,2,,
"e7b2a8826af4454b8ce0f34b0af210b6",1,1,10000,1,1,,1,2,0
"e7b2a8826af4454b8ce0f34b0af210b6",13,1,15000,1,1,,2,,
"e7d658b85bbd4e5b885fbc0104240253",3,1,4500,1,1,,2,,
"e7d658b85bbd4e5b885fbc0104240253",13,1,3500,1,1,,2,,
"e7d658b85bbd4e5b885fbc0104240253",1,3,10000,3,1,,2,,
"e7d77ca7f81a484b91e61dc6a76f941b",1,0,,1,1,,2,,
"e7d77ca7f81a484b91e61dc6a76f941b",22,0,,0,1,,1,1,0
"e7d77ca7f81a484b91e61dc6a76f941b",3,0,,0,1,,1,1,0
"e7dbc267231649b099209104332b687e",1,3,19000,2,1,,2,,
"e7dbc267231649b099209104332b687e",3,1,4000,1,1,,2,,
"e7dbc267231649b099209104332b687e",4,1,6000,1,1,,2,,
"e81dd4fafebd4642b9f785a854f97eda",1,6,35000,6,1,,2,,
"e81dd4fafebd4642b9f785a854f97eda",12,1,10000,1,1,,2,,
"e81dd4fafebd4642b9f785a854f97eda",3,1,3000,1,1,,2,,
"e81dd4fafebd4642b9f785a854f97eda",14,1,280000,1,1,,2,,
"e8a411bfd7c2447786c98774ee1141e9",13,2,20000,2,1,,2,,
"e8a411bfd7c2447786c98774ee1141e9",3,2,10000,2,1,,2,,
"e8a411bfd7c2447786c98774ee1141e9",1,4,25000,4,1,,2,,
"e8a411bfd7c2447786c98774ee1141e9",12,1,10000,1,1,,2,,
"e8a411bfd7c2447786c98774ee1141e9",8,1,3000,1,1,,2,,
"e93304fc741f48ea8ed8aa146c7cad83",1,4,20000,4,1,,2,,
"e93304fc741f48ea8ed8aa146c7cad83",3,3,8000,3,1,,2,,
"e93304fc741f48ea8ed8aa146c7cad83",12,2,8000,2,1,,2,,
"e93304fc741f48ea8ed8aa146c7cad83",13,1,4000,1,1,,2,,
"e960d0e5dbca481982f8c2daf6baa747",1,2,16000,2,1,,2,,
"e960d0e5dbca481982f8c2daf6baa747",3,1,6000,1,1,,2,,
"e9672f81fee64055b5f64b7c1a6b7877",1,2,10000,2,1,,2,,
"e9672f81fee64055b5f64b7c1a6b7877",3,1,3000,1,1,,2,,
"e972e0a055404061a245cfe41d97ad8f",7,1,3000,1,2,5,,,
"e972e0a055404061a245cfe41d97ad8f",12,1,3000,1,1,,2,,
"e972e0a055404061a245cfe41d97ad8f",4,1,3000,3,1,,2,,
"e972e0a055404061a245cfe41d97ad8f",1,2,9000,4,1,,2,,
"e972e0a055404061a245cfe41d97ad8f",3,1,5000,4,1,,2,,
"e972e0a055404061a245cfe41d97ad8f",5,1,50000,1,1,,2,,
"e97b81b2faab4dbebec422e026582686",12,0,,0,1,,1,1,0
"e97b81b2faab4dbebec422e026582686",4,1,4000,1,1,,2,,
"e97b81b2faab4dbebec422e026582686",19,1,120000,0,1,,2,,
"e97b81b2faab4dbebec422e026582686",2,1,200000,1,1,,1,1,490000
"e97b81b2faab4dbebec422e026582686",3,1,5000,1,1,,2,,
"e97b81b2faab4dbebec422e026582686",1,3,25000,3,1,,2,,
"e9bca1b73b4747489c36e6fbbef75df6",1,10,70000,10,1,,2,,
"e9bca1b73b4747489c36e6fbbef75df6",6,0,,0,1,,1,1,300000
"e9bca1b73b4747489c36e6fbbef75df6",3,3,9000,3,1,,2,,
"e9bca1b73b4747489c36e6fbbef75df6",4,3,10000,3,1,,2,,
"e9d6ebd0aa7746f19b78014d4bbc5db5",19,1,40000,1,1,,2,,
"e9d6ebd0aa7746f19b78014d4bbc5db5",3,2,8000,2,1,,2,,
"e9d6ebd0aa7746f19b78014d4bbc5db5",1,3,18000,0,1,,2,,
"e9d6ebd0aa7746f19b78014d4bbc5db5",8,2,4000,2,1,,2,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",12,1,3000,1,2,1,,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",22,1,5000,1,1,,2,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",1,4,20000,4,1,,2,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",3,1,4000,1,1,,2,,
"e9f8f8d1007f424aa250a9c18c7dbaf0",19,0,,0,1,,1,1,0
"e9f9338450864a9da45d02d7c5faebb5",12,1,5000,1,1,,2,,
"e9f9338450864a9da45d02d7c5faebb5",3,1,2000,1,1,,2,,
"e9f9338450864a9da45d02d7c5faebb5",1,1,3000,1,1,,2,,
"ea06455856894693bc33b00b32a92f5a",1,3,25000,3,1,,2,,
"ea06455856894693bc33b00b32a92f5a",7,1,5000,1,1,,2,,
"ea06455856894693bc33b00b32a92f5a",3,1,5000,1,1,,2,,
"ea067071f6d64bfc94b1bd2d4c3a4919",1,3,21000,3,1,,2,,
"ea067071f6d64bfc94b1bd2d4c3a4919",3,2,10000,2,1,,2,,
"ea0f8ef467464f618542403018e823c1",3,2,2500,2,1,,2,,
"ea0f8ef467464f618542403018e823c1",1,5,27000,5,1,,2,,
"ea0f8ef467464f618542403018e823c1",14,1,120000,1,1,,2,,
"ea0f8ef467464f618542403018e823c1",22,2,5000,2,1,,2,,
"ea0f8ef467464f618542403018e823c1",4,1,3000,1,1,,2,,
"ea18cee658d74251b9ab55aca490585c",1,1,10000,1,1,,2,,
"ea18cee658d74251b9ab55aca490585c",3,1,8000,1,1,,2,,
"ea3f64282dec45d0ac1f208d47bb864a",14,1,150000,1,1,,2,,
"ea3f64282dec45d0ac1f208d47bb864a",3,1,2500,1,1,,2,,
"ea3f64282dec45d0ac1f208d47bb864a",1,6,36000,6,1,,2,,
"ea54282529db45b38422fe176a060105",1,2,6000,2,1,,2,,
"ea54282529db45b38422fe176a060105",8,1,5000,1,1,,2,,
"ea54282529db45b38422fe176a060105",3,1,4000,1,1,,2,,
"ea68815dfc924337a42328a0201bb650",22,1,8000,1,1,,2,,
"ea68815dfc924337a42328a0201bb650",4,0,,0,1,,1,1,0
"ea68815dfc924337a42328a0201bb650",1,4,28000,4,1,,2,,
"ea68815dfc924337a42328a0201bb650",14,1,200000,1,1,,2,,
"ea68815dfc924337a42328a0201bb650",3,1,5000,1,1,,2,,
"ea6c7d7772354b33a4c1718e5f711d5a",1,2,10000,2,1,,2,,
"ea9a7b8ed184423ba7f16fad5d8839e8",3,2,8000,2,1,,2,,
"ea9a7b8ed184423ba7f16fad5d8839e8",1,3,9000,3,1,,2,,
"ea9a7b8ed184423ba7f16fad5d8839e8",8,1,5000,1,1,,2,,
"eab115065d404244805d03e859cb3783",3,1,4000,1,1,,2,,
"eab115065d404244805d03e859cb3783",1,2,14000,2,1,,2,,
"eab115065d404244805d03e859cb3783",19,1,30000,1,1,,2,,
"eaf47480a5fe41638cb58b5e9a8db94d",1,2,6000,2,1,,2,,
"eaf47480a5fe41638cb58b5e9a8db94d",3,1,3500,1,1,,2,,
"eaf92b67f01645cc9b014c5d24295b35",3,1,5000,2,1,,1,1,0
"eaf92b67f01645cc9b014c5d24295b35",1,3,25000,3,1,,2,,
"eaf92b67f01645cc9b014c5d24295b35",4,1,6000,1,1,,1,1,0
"eb003b7c513a421a9027a8ab8e449c0a",1,4,28000,4,1,,2,,
"eb1176eebac742c8bc3197c4562bff4c",4,1,2000,1,1,,2,,
"eb1176eebac742c8bc3197c4562bff4c",3,2,4000,2,1,,2,,
"eb1176eebac742c8bc3197c4562bff4c",14,0,,0,1,,1,1,35000
"eb1176eebac742c8bc3197c4562bff4c",1,4,20000,4,1,,2,,
"eb1ecad4774e474f8aed5fb46011150f",22,1,4000,1,1,,2,,
"eb1ecad4774e474f8aed5fb46011150f",3,1,1500,1,1,,2,,
"eb1ecad4774e474f8aed5fb46011150f",1,2,12000,4,1,,2,,
"eb1f1dc0ec804c4d9793864ad696ca2e",1,5,25000,5,1,,2,,
"eb1f1dc0ec804c4d9793864ad696ca2e",19,1,25000,1,1,,2,,
"eb1f1dc0ec804c4d9793864ad696ca2e",3,1,2000,1,1,,2,,
"eb1f1dc0ec804c4d9793864ad696ca2e",7,1,2000,1,1,,2,,
"eb1f1dc0ec804c4d9793864ad696ca2e",12,1,5000,1,1,,2,,
"eb1f1dc0ec804c4d9793864ad696ca2e",4,1,2000,1,1,,2,,
"eb25a1ffa3cf4f5daba8c028bb6455b2",1,5,15000,5,1,,2,,
"eb25a1ffa3cf4f5daba8c028bb6455b2",14,1,120000,1,1,,2,,
"eb25a1ffa3cf4f5daba8c028bb6455b2",3,1,2500,1,1,,2,,
"eb407e083d2c4b6bbb83c325837d877c",3,1,3000,1,1,,2,,
"eb407e083d2c4b6bbb83c325837d877c",4,1,4000,1,1,,2,,
"eb407e083d2c4b6bbb83c325837d877c",1,2,11000,3,1,,2,,
"eb48e110606540e2a20e0e53b55f3ba9",1,2,16000,2,1,,2,,
"eb48e110606540e2a20e0e53b55f3ba9",3,1,3000,1,1,,2,,
"eb48e110606540e2a20e0e53b55f3ba9",8,1,2000,1,1,,2,,
"eb4ce2d307eb48beb5116ec9df05d2fe",1,2,16000,2,1,,2,,
"eb4ce2d307eb48beb5116ec9df05d2fe",3,1,5000,1,1,,2,,
"eb69150ec411452ca3da511a12e2961b",1,2,20000,2,1,,2,,
"eb69150ec411452ca3da511a12e2961b",3,1,5000,1,1,,2,,
"eb69150ec411452ca3da511a12e2961b",4,0,,0,1,,1,1,0
"eb69150ec411452ca3da511a12e2961b",22,0,,0,1,,1,1,0
"eb81879eb8a64ed6bfaffcba8e7d8003",3,1,5000,2,1,,2,,
"eb81879eb8a64ed6bfaffcba8e7d8003",8,1,3000,1,1,,2,,
"eb81879eb8a64ed6bfaffcba8e7d8003",1,1,8000,1,1,,2,,
"ebaadb561b21465e90808f36c51b2041",3,1,3500,0,1,,2,,
"ebaadb561b21465e90808f36c51b2041",1,5,36000,5,1,,2,,
"ebb85b6c7d9e47a59b567a335d28f49e",12,1,4000,1,1,,2,,
"ebb85b6c7d9e47a59b567a335d28f49e",1,1,7000,1,2,1,,,
"ebb85b6c7d9e47a59b567a335d28f49e",3,1,3000,1,1,,2,,
"ebb85b6c7d9e47a59b567a335d28f49e",19,1,30000,1,1,,2,,
"ebb85b6c7d9e47a59b567a335d28f49e",20,1,3000,1,1,,2,,
"ebc0193e87d54628a69a3eb487d230bd",4,1,4500,1,1,,2,,
"ebc0193e87d54628a69a3eb487d230bd",3,1,6000,1,1,,2,,
"ebc0193e87d54628a69a3eb487d230bd",1,4,25000,4,1,,2,,
"ebc7593e3bb245278d64c8b778f16188",3,2,6000,2,1,,2,,
"ebc7593e3bb245278d64c8b778f16188",1,2,14000,2,1,,2,,
"ebc7593e3bb245278d64c8b778f16188",8,1,2500,1,1,,2,,
"ebca481cda3f44b8994ce28537e65ac6",19,0,,0,1,,1,1,2000
"ebca481cda3f44b8994ce28537e65ac6",1,2,16000,2,1,,2,,
"ebca481cda3f44b8994ce28537e65ac6",3,0,,0,1,,1,1,0
"ebda0df9a90c4719a06189fdaa983424",5,0,,0,1,,1,1,0
"ebda0df9a90c4719a06189fdaa983424",1,3,30000,3,1,,2,,
"ebda0df9a90c4719a06189fdaa983424",3,1,8000,1,1,,2,,
"ebda0df9a90c4719a06189fdaa983424",12,0,,0,1,,1,1,0
"ebe9024cda2c457199f42334c99bc0e1",4,2,10000,2,1,,2,,
"ebe9024cda2c457199f42334c99bc0e1",19,1,6000,0,1,,2,,
"ebe9024cda2c457199f42334c99bc0e1",1,5,30000,5,1,,2,,
"ebeb4068415d4c50beaf62978184a866",4,1,3000,1,1,,2,,
"ebeb4068415d4c50beaf62978184a866",3,3,7500,3,1,,2,,
"ebeb4068415d4c50beaf62978184a866",1,10,50000,10,1,,2,,
"ebeb4068415d4c50beaf62978184a866",19,1,150000,1,1,,2,,
"ebeb4068415d4c50beaf62978184a866",12,2,6000,2,1,,2,,
"ec06fa5313c74da893df368fb6ea31e3",3,1,4000,1,1,,2,,
"ec06fa5313c74da893df368fb6ea31e3",1,2,12000,2,1,,2,,
"ec16361d869e40628761b03b6ccdcd4b",1,2,12000,2,1,,2,,
"ec16361d869e40628761b03b6ccdcd4b",3,1,4000,0,1,,2,,
"ec2c82a1f1b44889ac83f5c1684bb358",7,1,7500,1,1,,2,,
"ec2c82a1f1b44889ac83f5c1684bb358",3,1,3000,1,1,,2,,
"ec2c82a1f1b44889ac83f5c1684bb358",1,3,8500,3,1,,2,,
"ec6988a4f8cc4f078d4aac5e526fdb24",12,1,4000,1,1,,2,,
"ec6988a4f8cc4f078d4aac5e526fdb24",22,15,7500,0,1,,2,,
"ec6988a4f8cc4f078d4aac5e526fdb24",4,3,6000,3,1,,2,,
"ec6988a4f8cc4f078d4aac5e526fdb24",3,1,5000,1,1,,2,,
"ec6988a4f8cc4f078d4aac5e526fdb24",1,3,6000,3,1,,2,,
"ec6988a4f8cc4f078d4aac5e526fdb24",5,1,70000,1,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",13,2,6000,2,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",4,1,2500,1,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",3,1,5000,2,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",8,1,1000,1,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",1,4,21000,4,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",19,1,15000,1,1,,2,,
"ec757c338d2a4d41a98729e3fd1667c8",5,1,15000,1,1,,2,,
"ecb2b965be814193a99ac136cac076db",1,2,15000,2,1,,2,,
"ecb2b965be814193a99ac136cac076db",13,2,20000,2,1,,2,,
"ecb2b965be814193a99ac136cac076db",3,4,20000,4,1,,2,,
"ecb2b965be814193a99ac136cac076db",8,1,3000,1,1,,2,,
"ecb2b965be814193a99ac136cac076db",12,1,10000,1,1,,2,,
"eccd103934df483391a1e31c609f342f",1,2,12000,2,1,,2,,
"eccd103934df483391a1e31c609f342f",3,1,3500,1,1,,2,,
"ecde7f67c5a645b4aa4e10fc13dfe256",3,1,4000,1,1,,2,,
"ecde7f67c5a645b4aa4e10fc13dfe256",5,1,20000,1,1,,2,,
"ecde7f67c5a645b4aa4e10fc13dfe256",1,3,9000,3,1,,2,,
"ecde7f67c5a645b4aa4e10fc13dfe256",8,2,8000,2,1,,2,,
