"hhid","parcelID","pltid","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06b_1","s5aq06a_1","s5aq06c_1","s5aq06d_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3_1","s5aq06a4_1","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g_1","s5aq11h_1","s5aq12_1","s5aq13_1","s5aq14a_1","s5aq14b_1","s5aq15_1","s5aq16_1","s5aq17_1","s5aq18_1","s5aq19_1","s5aq20_1","s5aq21_1","s5aq22_1","s5aq23a_1","s5aq23b_1","s5aq06b_2","s5aq06a_2","s5aq06c_2","s5aq06d_2","s5aq06e_2","s5aq06e_1_2","s5aq06f_2","s5aq06f_1_2","s5aq06a_1_2","s5aq06a_2_2","s5aq06a3_2","s5aq06a4_2","s5aq07a_2","s5aq07b_2","s5aq07c_2","s5aq08_2","s5aq09_2","s5aq10_2","s5aq11e_2","s5aq11f_2","s5aq11g_2","s5aq11h_2","s5aq12_2","s5aq13_2","s5aq14a_2","s5aq14b_2","s5aq15_2","s5aq16_2","s5aq17_2","s5aq18_2","s5aq19_2","s5aq20_2","s5aq21_2","s5aq23a_2","s5aq23b_2","harvest1","s5aq06b_11","s5aq06a_11","s5aq06c_11","s5aq06d_11","s5aq06e_11","s5aq06e_1_11","s5aq06f_11","s5aq06f_1_11","s5aq06a_1_11","s5aq06a_2_11","s5aq06a3_11","s5aq06a4_11","s5aq07a_11","s5aq07b_11","s5aq07c_11","s5aq08_11","s5aq09_11","s5aq10_11","s5aq11e_11","s5aq11f_11","s5aq11g_11","s5aq11h_11","s5aq12_11","s5aq13_11","s5aq14a_11","s5aq14b_11","s5aq15_11","s5aq16_11","s5aq17_11","s5aq18_11","s5aq19_11","s5aq20_11","s5aq21_11","s5aq22_11","s5aq23a_11","s5aq23b_11","s5aq06b_21","s5aq06a_21","s5aq06c_21","s5aq06d_21","s5aq06e_21","s5aq06e_1_21","s5aq06f_21","s5aq06f_1_21","s5aq06a_1_21","s5aq06a_2_21","s5aq06a3_21","s5aq06a4_21","s5aq07a_21","s5aq07b_21","s5aq07c_21","s5aq08_21","s5aq09_21","s5aq10_21","s5aq11e_21","s5aq11f_21","s5aq11g_21","s5aq11h_21","s5aq12_21","s5aq13_21","s5aq14a_21","s5aq14b_21","s5aq15_21","s5aq16_21","s5aq17_21","s5aq18_21","s5aq19_21","s5aq20_21","s5aq21_21","s5aq23a_21","s5aq23b_21"
"b443e69b745a4e639d5c5fbc2ca2747d",2,1,890,9,2,1,,4,20,140,12,2018,12,2018,2,,1,9,0,,,,,,,,,,1,1,0,1,0,1,96,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b443e69b745a4e639d5c5fbc2ca2747d",3,1,744,9,2,1,68,50,20,7,7,2018,12,2018,2,,1,9,20,20,68,150000,2,0,2,,1,9,5,25,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b443e69b745a4e639d5c5fbc2ca2747d",3,1,811,9,2,1,10,2,35,80,12,2018,12,2018,2,,1,9,2,35,10,300000,2,0,2,,1,9,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b443e69b745a4e639d5c5fbc2ca2747d",4,1,890,9,2,1,,4,20,140,12,2018,12,2018,2,,1,9,0,,,,,,,,,,1,1,0,1,0,1,96,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b47741ccfd6147e895160b58faedc9fe",1,1,210,1,2,1,1,20,23,1,10,2018,11,2018,2,,1,2,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,1,4,1,150,45,,10,2018,11,2018,2,,1,2,100,45,1,130000,2,0,2,,1,2,0,40,0,0,10,0,,4,2,,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b47741ccfd6147e895160b58faedc9fe",1,1,130,1,2,1,20,1.5,45,15,11,2018,12,2018,2,,1,2,0,,,,,,,,,,0.25,1.25,0,0,0,0,,5,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b47741ccfd6147e895160b58faedc9fe",1,1,630,1,2,2,12,1,20,60,11,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,2,20,60,1,2019,3,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b47741ccfd6147e895160b58faedc9fe",3,1,741,,2,1,67,40,20,18,7,2018,12,2018,2,,,,35,20,67,245000,2,0,2,,,,0,5,0,0,0,0,,6,2,,0,,2,,69,60,20,5,7,2018,12,2018,2,,,,10,20,69,30000,2,0,2,,,,0,50,0,0,0,0,,6,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b48aec9268e84c96bf4b4d2b2e1f1603",1,1,130,1,2,1,90,2,23,15,12,2018,12,2018,2,,1,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b48aec9268e84c96bf4b4d2b2e1f1603",1,1,741,1,2,1,68,20,20,16,7,2018,12,2018,1,1,,,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b48aec9268e84c96bf4b4d2b2e1f1603",2,1,210,1,2,1,22,3,24,13,12,2018,12,2018,1,2,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,20,2,45,20,1,2019,1,2019,1,2,,,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b48aec9268e84c96bf4b4d2b2e1f1603",4,1,210,1,2,1,22,3,24,13,12,2018,12,2018,1,2,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,1,96,22,1,45,15,12,2018,1,2019,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b48aec9268e84c96bf4b4d2b2e1f1603",5,1,210,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b48da5e20cd345118cc7a64425e6ec16",1,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b49cb96575cd4c33ae29420e0390a89e",1,1,810,2,2,1,,71,24,1,11,2018,12,2018,1,2,,,71,24,,50000,2,0,1,2,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b49cb96575cd4c33ae29420e0390a89e",1,1,741,2,2,1,68,16,20,15,7,2018,12,2018,1,2,,,0,,,,,,,,,,0,16,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b49cb96575cd4c33ae29420e0390a89e",2,1,310,2,2,1,10,4.5,42,80,1,2019,1,2019,1,2,,,2,42,10,140000,2,0,1,2,,,0.5,1,0.5,0,0.5,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b49cb96575cd4c33ae29420e0390a89e",2,2,210,2,2,1,1,100,45,1,11,2018,11,2018,1,2,,,50,45,1,50000,2,0,1,2,,,0,30,0,0,20,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b49cb96575cd4c33ae29420e0390a89e",2,3,130,2,2,1,1,2000,45,1,1,2018,1,2018,1,2,,,2000,45,1,1400000,2,0,1,2,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b4d4897bfba04a22a0ad2a26171fb80b",1,1,310,1,2,1,22,3,44,10,12,2018,12,2018,1,1,,,0,,,,,,,,,,0.5,1,0,0,1,0,,4,1,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b4d4897bfba04a22a0ad2a26171fb80b",1,1,130,1,2,1,10,0.6,23,100,11,2018,12,2018,1,1,,,0,,,,,,,,,,0.3,0.3,0,0,0,0,,6,2,,0,,2,,10,2,45,100,1,2019,1,2019,1,2,,,0,,,,,,,,,,0.3,1.5,0,0,0.2,0,,4,1,4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b4e9b9bda3f341ed9045ab3211cdf7f6",1,1,310,1,2,1,9,1,42,30,10,2018,10,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b56b92649652412db607fe86d3d5d5be",1,1,620,5,2,1,22,20,20,18,10,2018,3,2019,1,5,,,5,20,22,50000,3,0,1,5,,,0,15,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b56b92649652412db607fe86d3d5d5be",3,1,210,5,2,1,22,3,14,15,11,2018,12,2018,1,5,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,3,,10,1.5,45,100,12,2018,1,2019,1,5,,,0.5,45,10,50000,3,0,1,5,,,0,0.7,0,0,0.3,0,,6,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b56b92649652412db607fe86d3d5d5be",4,1,742,5,2,1,68,120,20,10,7,2018,12,2018,1,5,,,0,,,,,,,,,,0,0,120,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b56b92649652412db607fe86d3d5d5be",4,1,741,5,2,1,68,42,20,10,7,2018,12,2018,1,5,,,12,20,68,84000,3,0,1,5,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b597401743994f5690b81ea2633fcc31",1,1,130,2,2,1,10,1,23,70,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,9,45,110,2,2019,3,2019,2,,1,2,8,45,10,880000,2,20000,2,,,,0,1,0,0,0,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b597401743994f5690b81ea2633fcc31",1,2,840,2,2,1,10,10,20,90,12,2018,3,2019,2,,1,2,9,20,10,1000000,2,50000,2,,1,2,0.5,0.5,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b597401743994f5690b81ea2633fcc31",1,3,741,2,2,1,68,50,20,7,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,50,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b597401743994f5690b81ea2633fcc31",1,3,811,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b597401743994f5690b81ea2633fcc31",1,3,630,2,2,1,10,1,20,130,10,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5b05a8426f04ac29ba2aa3089320756",2,1,630,2,2,1,9,5,20,100,10,2018,3,2019,2,,1,2,0,,,,,,,,,,0,5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5cb37f16e3347448b3e7ff46baec769",1,1,130,1,2,1,37,2,23,20,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,10,7,45,100,12,2018,12,2018,1,1,,,6,45,10,360000,2,0,1,1,,,0,0.5,0,0,0.25,0,,4,1,4,0.25,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5cb37f16e3347448b3e7ff46baec769",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5cb37f16e3347448b3e7ff46baec769",2,2,741,1,2,1,69,60,20,10,8,2018,12,2018,1,1,,,0,,,,,,,,,,0,60,0,0,0,0,,6,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5e28ef726c94419b724cab4896077aa",1,1,630,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5e28ef726c94419b724cab4896077aa",2,1,630,7,2,1,10,4.5,40,16,4,2019,10,2019,1,2,,,1,40,10,40000,4,0,1,2,,,0,3.5,0,0,0,0,,4,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5e28ef726c94419b724cab4896077aa",2,1,210,2,2,1,22,2,45,18,9,2018,10,2018,1,2,,,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b68513ab0b61417a9c63f856a46f4428",2,1,630,1,2,1,22,5,40,15,12,2018,2,2019,1,1,,,0,,,,,,,,,,0,5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b432523c554b4d8eedd47b989b4d15",1,1,210,1,2,1,91,7,24,2,11,2010,11,2018,1,1,,,0,,,,,,,,,,0,7,0,0,0,0,,6,2,,0,,2,,39,2,45,5,12,2018,12,2018,1,1,,,0,,,,,,,,,,0,1.5,0,0,0.5,0,,5,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b432523c554b4d8eedd47b989b4d15",1,1,741,1,2,1,67,30,20,12,6,2018,12,2018,1,1,,,30,20,67,300000,2,0,1,1,,,0,0,0,0,0,0,,6,2,,0,,2,,69,30,20,7,7,2018,12,2018,1,1,,,0,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b432523c554b4d8eedd47b989b4d15",1,1,630,1,2,2,12,1,20,50,9,2018,12,2018,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,2,20,50,10,2018,3,2019,1,1,,,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b432523c554b4d8eedd47b989b4d15",2,1,741,1,2,1,67,15,20,10,7,2018,12,2018,1,1,,,15,20,67,150000,2,0,1,1,,,0,0,0,0,0,0,,6,2,,0,,2,,69,20,20,7,7,2018,12,2018,1,1,,,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b432523c554b4d8eedd47b989b4d15",2,1,130,1,2,1,38,3,23,10,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b832111eed4cf0b70e637427a21670",1,1,130,1,2,1,10,1,22,100,11,2018,11,2018,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,1,50,45,,12,2018,4,2019,1,1,,,0,,,,,,,,,,0,50,0,0,0,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b832111eed4cf0b70e637427a21670",1,1,630,1,2,1,10,6,40,104,1,2019,4,2019,1,1,,,3,40,10,240000,2,0,1,1,,,1,0.5,0,0,0,0,,4,1,4,1.5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b832111eed4cf0b70e637427a21670",2,1,130,1,2,1,1,100,45,1,12,2018,12,2018,1,1,,,0,,,,,,,,,,20,70,0,0,10,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6b832111eed4cf0b70e637427a21670",2,1,630,1,2,1,10,5,40,105,3,2019,4,2019,1,1,,,0,,,,,,,,,,0,0,0,0,0,0,,6,1,4,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f18c8bff3c4eaba741b26897b6d347",1,1,620,2,2,1,22,35,20,18,11,2018,2,2019,2,,2,5,10,20,22,70000,3,0,2,,1,2,0,25,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f18c8bff3c4eaba741b26897b6d347",2,1,210,2,2,1,22,4,14,15,11,2018,12,2018,1,2,,,0,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,1,4,10,2.5,45,100,12,2018,12,2018,2,,1,2,1,45,10,150000,3,0,2,,1,2,0.2,1,0,0,0.3,0,,5,2,,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f18c8bff3c4eaba741b26897b6d347",2,1,741,2,2,1,68,36,20,12,7,2018,12,2018,1,2,,,0,,,,,,,,,,0,36,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",1,1,620,2,2,1,9,3,20,120,9,2018,11,2018,2,,1,2,0.5,20,9,30000,2,0,2,,1,2,0.25,2.25,0,0,0,0,,4,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",1,2,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",1,3,510,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",1,4,741,2,2,1,68,15,20,12,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,14,4,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",2,1,310,2,2,1,1,100,12,1,10,2018,10,2018,2,,1,2,0,,,,,,,,,,10,90,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",2,2,620,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6fec56ac9ed432092bdd5af2f5e0fb7",1,1,742,1,2,1,68,120,20,18,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,0,120,0,0,0,,6,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"b6fec56ac9ed432092bdd5af2f5e0fb7",1,1,741,1,2,1,68,54,20,18,7,2018,12,2018,2,,1,2,30,20,68,240000,2,0,2,,1,2,0,24,0,0,0,0,,6,2,,0,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
