"hhid","parcelID","pltid","cropID","s5bq05_1","s5bq05_2","harvest_b","s5bq06b_1","s5bq06a_1","s5bq06c_1","s5bq06d_1","s5bq06e_1","s5bq06e_1_1","s5bq06f_1","s5bq06f_1_1","s5bq06a_1_1","s5bq06a_2_1","s5bq06a3_1","s5bq06a4_1","s5bq07a_1","s5bq07b_1","s5bq07c_1","s5bq08_1","s5bq09_1","s5bq10_1","s5bq11e_1","s5bq11f_1","s5bq11g_1","s5bq11h_1","s5bq12_1","s5bq13_1","s5bq14a_1","s5bq14b_1","s5bq15_1","s5bq16_1","s5bq17_1","s5bq18_1","s5bq19_1","s5bq20_1","s5bq21_1","s5bq22_1","s5bq23a_1","s5bq23b_1","s5bq06b_2","s5bq06a_2","s5bq06c_2","s5bq06d_2","s5bq06e_2","s5bq06e_1_2","s5bq06f_2","s5bq06f_1_2","s5bq06a_1_2","s5bq06a_2_2","s5bq06a3_2","s5bq06a4_2","s5bq07a_2","s5bq07b_2","s5bq07c_2","s5bq08_2","s5bq09_2","s5bq10_2","s5bq11e_2","s5bq11f_2","s5bq11g_2","s5bq11h_2","s5bq12_2","s5bq13_2","s5bq14a_2","s5bq14b_2","s5bq15_2","s5bq16_2","s5bq17_2","s5bq18_2","s5bq19_2","s5bq20_2","s5bq21_2","s5bq23a_2","s5bq23b_2"
"cf0c7e5450fe4d1daad34996ef84c776",2,2,830,2,2,1,1,1200,20,1,1,2019,6,2019,2,,1,2,1200,20,1,540000,2,,2,,1,2,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf181580e26c4bb6afdf4f0652b92efa",2,1,310,1,2,1,20,1,44,15,6,2019,6,2019,1,1,1,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf181580e26c4bb6afdf4f0652b92efa",2,1,741,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf181580e26c4bb6afdf4f0652b92efa",1,2,310,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf181580e26c4bb6afdf4f0652b92efa",1,3,210,1,2,1,91,10,24,2,5,2019,5,2019,1,1,1,,0,,,,,,,,,,1,9,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf181580e26c4bb6afdf4f0652b92efa",1,3,741,1,2,1,68,15,20,14,1,2019,6,2019,1,1,1,,10,20,68,100000,2,,1,1,,,0,5,0,0,0,0,,6,2,,0,,2,,69,39,20,5,1,2019,6,2019,1,1,,,0,,,,,,,,,,0,39,0,0,0,0,,6,2,,0,2,
"cf181580e26c4bb6afdf4f0652b92efa",1,3,130,1,2,1,20,4,45,20,7,2019,7,2019,1,1,1,,0,,,,,,,,,,0,4,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf181580e26c4bb6afdf4f0652b92efa",1,3,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",1,2,223,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",1,2,210,1,2,1,22,2,45,15,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,1.5,0,0,0,0,,4,2,,0.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",1,1,130,1,2,1,9,3,45,120,8,2019,8,2019,2,,1,2,0,,,,,,,,,,0,1.5,0,0,0,0,,4,2,,1.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",3,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",4,1,620,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",1,1,320,1,2,1,9,1,45,120,8,2019,8,2019,2,,1,2,1,45,1,153000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf3cb7e0f5964545b02fff49ef1608ce",2,1,520,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf57a6b9d7f94835965c054fd697ba78",2,2,150,2,2,1,9,2,40,65,1,2019,1,2019,2,,1,2,0,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,1.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf57a6b9d7f94835965c054fd697ba78",2,1,520,2,2,1,1,54,40,1,12,2019,12,2019,2,,1,2,54,40,1,78000,2,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf57a6b9d7f94835965c054fd697ba78",4,1,130,2,2,1,9,2,40,85,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,1.5,0,0,0.5,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf57a6b9d7f94835965c054fd697ba78",3,1,130,2,2,1,22,4,12,15,8,2019,8,2019,2,,1,2,0,,,,,,,,,,0,4,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf74ceb67a8645fbbae60ee11e5288e3",1,1,630,1,2,1,22,27,40,18,2,2019,7,2019,2,,1,2,5,40,22,35000,4,,1,2,,,0,12,0,0,0,0,,4,2,,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf74ceb67a8645fbbae60ee11e5288e3",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cfcd1080942b4232b02f8e83e8cc3fb1",3,4,620,1,2,1,9,2.5,40,50,12,2019,2,2019,2,,1,3,0,,,,,,,,,,0,0,0,0,0,0,,4,2,,2.5,,2,,9,2,20,100,9,2019,1,2020,2,,1,3,0,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,2,
"cfcd1080942b4232b02f8e83e8cc3fb1",3,1,630,1,2,1,9,5,20,100,7,2019,12,2019,2,,1,3,0,,,,,,,,,,2,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cfcd1080942b4232b02f8e83e8cc3fb1",3,3,141,1,2,1,1,80,45,1,7,2019,7,2019,2,,1,3,0,,,,,,,,,,0,15,0,0,0,0,,4,2,,65,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cfcd1080942b4232b02f8e83e8cc3fb1",3,2,210,1,2,1,1,40,45,1,7,2019,7,2019,2,,1,3,0,,,,,,,,,,0,25,0,0,0,0,,5,2,,15,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cfeeb97657a146d2af96f2b6f44ed007",3,1,130,4,2,1,10,3,45,90,7,2019,7,2019,1,4,4,,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cfeeb97657a146d2af96f2b6f44ed007",3,1,520,4,2,1,1,200,40,1,11,2019,11,2019,1,5,4,,200,40,1,260000,3,,1,4,,,0,0,0,0,0,0,,4,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cff81da8a11f4200ad21b8736a13bcb4",1,1,620,1,2,1,22,30,20,12,2,2019,6,2019,1,1,1,,5,20,22,25000,2,,1,1,,,0,25,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cff81da8a11f4200ad21b8736a13bcb4",2,1,210,1,2,1,1,6,24,1,5,2019,5,2019,1,1,1,,0,,,,,,,,,,0,6,0,0,0,0,,6,2,,0,,2,,1,8,35,,6,2019,6,2019,1,1,,,0,,,,,,,,,,0,8,0,0,0,0,,4,2,,0,2,
"d0003702676a4d36a378398e4b80bcc9",1,1,630,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d013b5ea9e7b4cc8964b5aca2555bd37",2,1,210,2,2,1,22,3,24,12,4,2019,4,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,1,96,20,1,45,20,5,2019,6,2019,2,,1,2,0,,,,,,,,,,0,0.75,0,0,0.25,0,,4,1,3,0,1,96
"d013b5ea9e7b4cc8964b5aca2555bd37",3,1,812,2,2,1,22,2,14,12,5,2019,5,2019,1,2,2,,2,44,22,20000,2,,1,2,,,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d013b5ea9e7b4cc8964b5aca2555bd37",3,1,741,2,2,1,68,50,20,16,1,2019,6,2019,1,2,1,2,0,,,,,,,,,,10,40,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d013b5ea9e7b4cc8964b5aca2555bd37",2,1,812,2,2,1,22,3,14,18,5,2019,6,2019,2,,1,2,3,24,22,30000,2,,2,,1,2,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d013b5ea9e7b4cc8964b5aca2555bd37",2,1,741,2,2,1,68,70,20,18,1,2019,6,2019,2,,1,2,30,20,68,150000,2,,2,,1,,0,40,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d06b77b10f4e41a28713ccd612daa194",3,1,620,2,2,1,9,10,20,120,11,2019,12,2019,1,2,2,,5,20,9,350000,3,,1,2,,,0,5,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d06b77b10f4e41a28713ccd612daa194",1,1,310,2,2,1,22,15,42,12,8,2019,8,2019,2,,2,,10,42,22,100000,3,,1,2,,,0,2,0,0,3,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d079ea245db04ea8a93e5c77f528a0a1",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,5,210,2,2,1,1,40,45,1,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,30,0,0,10,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,6,141,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,5,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,7,620,2,2,1,9,3,20,100,8,2019,11,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,3,130,2,2,1,22,10,23,10,7,2019,7,2019,2,,1,2,0,,,,,,,,,,3,7,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,8,700,2,2,1,22,10,20,15,9,2019,11,2019,2,,1,2,0,,,,,,,,,,5,5,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",2,1,210,2,2,1,1,170,45,1,9,2019,9,2019,2,,1,2,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,150,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,4,310,2,2,1,1,10,45,1,7,2019,7,2019,2,,1,2,0,,,,,,,,,,0,10,0,0,10,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,3,320,2,2,1,1,960,45,1,7,2019,7,2019,2,,1,2,960,45,1,1444000,3,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,2,890,2,2,1,,120,45,1,8,2019,8,2019,2,,1,2,120,99,,144000,3,,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,1,210,2,2,1,1,80,45,1,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,65,0,0,15,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d09d53ce3b15410a90e09d60ce5b5231",1,4,130,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,3,150,1,2,1,22,3,35,18,12,2019,12,2019,1,1,1,,0,,,,,,,,,,1,1,0,0,0,0,,4,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,1,130,1,2,1,22,1.5,22,21,7,2019,9,2019,1,1,1,,0,,,,,,,,,,0.5,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,1,450,1,2,1,88,50,20,2.5,8,2019,1,2020,1,1,1,,10,20,88,30000,2,,1,1,,,8,32,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0b9ed3d036e43079d3c417e5ec7f5cd",1,2,310,1,2,1,22,4,32,12,8,2019,8,2019,1,1,1,,0,,,,,,,,,,0,0.5,0,0,0,0,,6,1,3,3.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0f8bfb36d7d416ca67c524754d7fa37",1,2,520,1,2,1,1,80,99,1,12,2019,12,2019,1,1,1,,80,40,1,80000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0f8bfb36d7d416ca67c524754d7fa37",1,1,130,1,2,1,1,180,35,1,9,2019,9,2019,1,1,1,,0,,,,,,,,,,0,100,0,0,0,0,,4,2,,80,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0f8bfb36d7d416ca67c524754d7fa37",1,1,150,1,2,1,9,1.5,35,120,12,2019,12,2019,1,1,1,,1,45,9,80000,2,,1,1,,,0,0.25,0,0,0,0,,4,2,,0.25,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0f8bfb36d7d416ca67c524754d7fa37",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0f8bfb36d7d416ca67c524754d7fa37",2,1,130,1,2,1,22,3,35,20,9,2019,9,2019,1,1,1,,0,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0fc106b82d44bfda891e02a2bde7dff",1,1,150,1,2,1,10,1.5,45,120,10,2019,10,2019,1,1,1,,0,,,,,,,,,,0,0.75,0,0,0,0,,1,2,,0.25,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0fc106b82d44bfda891e02a2bde7dff",1,1,130,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d122c29d957e4862a4a2275f4aeb520e",6,1,620,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d122c29d957e4862a4a2275f4aeb520e",1,4,120,1,2,1,10,3.5,42,100,7,2019,8,2019,1,1,,,1,42,9,200000,2,,1,1,,,0,2,0,0,0.5,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d122c29d957e4862a4a2275f4aeb520e",1,3,210,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d122c29d957e4862a4a2275f4aeb520e",1,3,320,1,2,1,22,2,45,15,7,2019,7,2019,1,1,,,2,45,22,45000,2,,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d122c29d957e4862a4a2275f4aeb520e",1,2,630,1,2,1,10,2,20,110,11,2019,2,2020,1,1,,,0,,,,,,,,,,0.5,1.5,0,0,0,0,,6,2,,0,,2,,10,6,40,80,11,2019,1,2020,1,1,,,0.2,40,10,8000,2,0,1,1,,,1,2,0,0,0,0,,4,2,,2.8,2,
"d122c29d957e4862a4a2275f4aeb520e",1,3,130,1,2,1,10,1,12,70,6,2019,7,2019,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,5,45,100,8,2019,8,2019,1,1,,,0,,,,,,,,,,1,4,0,0,0,0,,4,2,,0,1,2
"d122c29d957e4862a4a2275f4aeb520e",1,5,630,1,2,1,10,4,20,110,9,2019,12,2019,1,1,,,0,,,,,,,,,,2,2,0,0,0,0,,6,2,,0,,2,,10,2.5,40,80,12,2019,12,2019,1,1,,,0,,,,,,,,,,0.5,1,0,0,0,0,,4,2,,1,2,
"d122c29d957e4862a4a2275f4aeb520e",1,1,741,1,2,1,68,15,20,10,1,2019,6,2019,1,1,,,5,20,68,50000,2,0,1,1,,,1,9,0,0,0,0,,6,2,,0,,2,,69,20,20,5,1,2019,6,2019,1,1,,,6,20,69,42000,2,0,1,1,,,0,14,0,0,0,0,,6,2,,0,2,
"d122c29d957e4862a4a2275f4aeb520e",1,1,744,1,2,1,68,20,20,12,4,2019,6,2019,1,1,,,15,20,68,75000,2,,1,1,,,0,5,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d134bae779a94a009e5bdecebae4c5c3",1,1,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d134bae779a94a009e5bdecebae4c5c3",2,1,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d134bae779a94a009e5bdecebae4c5c3",2,1,741,1,2,1,68,15,20,13,1,2019,6,2019,2,,1,,0,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",3,1,741,2,2,1,68,30,20,9,1,2019,6,2019,2,,1,2,0,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",3,1,744,2,2,1,68,80,20,10,1,2019,6,2019,2,,1,2,60,20,68,390000,2,,2,,1,2,5,15,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",1,2,630,2,2,1,10,2,20,150,3,2019,6,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",3,1,640,1,2,1,87,500,20,5,4,2019,6,2019,2,,1,2,100,20,87,200000,2,,2,,1,2,0,48,0,0,2,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",3,1,811,2,2,1,1,80,44,1,1,2019,6,2019,2,,1,2,80,44,1,192000,2,,2,,1,2,0,0,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",1,2,130,2,2,1,20,2,45,25,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,2,0,0,0,0,,2,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",1,1,310,2,2,1,1,94,24,1,6,2019,6,2019,2,,1,2,50,22,1,80000,2,,2,,1,2,0,26,0,0,18,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1508f9b5dbd42558d31e999598a2a44",1,2,210,2,2,1,20,6,24,20,4,2019,5,2019,2,,1,2,0,,,,,,,,,,0,6,0,0,0,0,,4,2,,0,,3,,1,60,45,,6,2019,6,2019,2,,1,2,50,35,1,60000,2,0,2,,1,2,0,0,0,0,10,0,,4,2,,0,3,
"d19b5c210ee54657a4d749da7b5cd5e7",1,1,120,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1aec0c1425748a99900fdd3086cf25e",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1aec0c1425748a99900fdd3086cf25e",1,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",3,1,130,1,2,1,1,150,45,1,7,2019,7,2019,2,,1,2,150,45,1,145000,2,,2,,1,2,0,0,0,0,0,0,,4,1,3,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",4,1,210,1,2,1,22,3,24,13,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,1,2,1,50,45,,7,2019,7,2019,2,,1,2,0,,,,,,,,,,10,30,0,0,10,0,,4,1,3,0,1,2
"d1b9c2c55df64dfda53d3a301e862459",4,1,130,1,2,1,10,2,45,100,7,2019,7,2019,2,,1,2,2,45,10,160000,2,,2,,1,2,0,0,0,0,0,0,,4,1,3,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",4,1,741,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",1,1,130,1,2,1,1,150,45,1,6,2019,6,2019,2,,1,2,100,45,1,80000,2,,2,,1,2,0,30,0,0,0,0,,4,1,3,20,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",1,1,741,1,2,1,68,50,20,14,1,2019,6,2019,2,,1,2,35,20,68,420000,2,,2,,1,2,5,10,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",1,1,210,1,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",1,1,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",2,1,811,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1b9c2c55df64dfda53d3a301e862459",2,1,741,1,2,1,68,60,20,15,1,2019,6,2019,2,,1,2,40,20,68,520000,2,,2,,1,2,7,13,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1ee8e4f09294e78b6db6d316296f70b",3,1,210,2,2,1,22,2,24,12,4,2019,5,2019,1,2,2,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,,22,1,45,15,6,2019,6,2019,1,2,,,0,,,,,,,,,,0,0.75,0,0,0.25,0,,4,2,,0,2,
"d1ee8e4f09294e78b6db6d316296f70b",1,1,742,2,2,1,68,20,20,18,1,2019,6,2019,1,1,1,,20,20,68,60000,2,,1,1,,,0,0,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1ee8e4f09294e78b6db6d316296f70b",1,1,741,2,2,1,68,30,20,18,1,2019,6,2019,2,,1,2,0,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1ee8e4f09294e78b6db6d316296f70b",1,1,210,2,2,1,22,3,24,12,4,2019,5,2019,1,2,2,,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1ee8e4f09294e78b6db6d316296f70b",2,1,210,2,2,1,20,1,45,20,6,2019,6,2019,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,1,3,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d203e903f2764530a80a945a32915a99",2,1,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d203e903f2764530a80a945a32915a99",1,2,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"d203e903f2764530a80a945a32915a99",1,1,630,1,2,1,1,300,40,1,11,2019,11,2019,1,1,1,,200,40,1,75000,2,,1,1,,,50,50,0,0,0,0,,6,2,,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
