"hhid","parcelID","pltid","cropID","s4bq01","s4bq06_1","s4bq07","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15"
"c21ca172b2704a3da90994ff191b0c83",3,1,210,1,6,0.25,2,50,3,2019,1,30,31,30,31,1,,2,
"c22c8886f04f4b3cb0023fe36f332872",1,1,630,1,5,0.38,1,,3,2018,2,,,,,,,,
"c2546dd3727f488d94a0a57bdbf1421b",1,1,630,1,3,0.5,1,,4,2018,2,,,,,,,,
"c2546dd3727f488d94a0a57bdbf1421b",1,2,630,1,3,0.94,1,,4,2019,2,,,,,,,,
"c2546dd3727f488d94a0a57bdbf1421b",1,3,630,1,3,0.34,1,,6,2019,1,4,66,,,1,,2,
"c2546dd3727f488d94a0a57bdbf1421b",1,4,620,1,3,0.27,1,,6,2019,1,5,66,,,1,,2,
"c2552b6db5424961a263d36209479e71",1,1,630,1,2,0.5,2,20,4,2018,1,4,20,10,20,1,,2,
"c2552b6db5424961a263d36209479e71",1,1,130,1,2,0.5,2,30,3,2019,1,5,1,10,1,1,,2,
"c2552b6db5424961a263d36209479e71",1,1,210,1,2,0.5,2,50,3,2019,1,15,1,15,1,1,,2,
"c2552b6db5424961a263d36209479e71",2,1,741,1,2,0.25,1,,1,9998,2,,,,,,,,
"c2552b6db5424961a263d36209479e71",2,2,811,1,2,1,1,,1,9998,2,,,,,,,,
"c260e6f3b351439a85dd2b8bbeaa8cf7",2,1,630,1,1,1,1,,7,2018,2,,,,,,,,
"c260e6f3b351439a85dd2b8bbeaa8cf7",2,2,630,1,1,0.5,2,80,3,2019,1,3,66,5,66,1,,2,
"c260e6f3b351439a85dd2b8bbeaa8cf7",2,2,741,1,1,0.5,2,20,2,2019,1,10,85,30,85,1,,2,
"c27fb44de024448e8d117488de51b37b",1,1,741,1,2,0.94,2,50,2,2007,2,,,,,,,,
"c27fb44de024448e8d117488de51b37b",1,1,811,1,2,0.94,2,50,4,1998,2,,,,,,,,
"c27fb44de024448e8d117488de51b37b",2,1,210,1,2,0.35,2,60,3,2019,1,1,22,1,22,1,,2,
"c27fb44de024448e8d117488de51b37b",2,1,130,1,2,0.35,2,40,3,2019,1,5,1,10,1,1,,2,
"c27fb44de024448e8d117488de51b37b",2,2,630,1,2,0.4,1,,8,2018,2,,,,,,,,
"c29ccb7007c14dc1a36acf811a01839c",1,1,150,1,2,1.08,1,,5,2019,1,5,1,,,1,,2,
"c29ccb7007c14dc1a36acf811a01839c",1,3,310,1,2,0.92,1,,5,2019,1,1,22,,,1,,2,
"c29ccb7007c14dc1a36acf811a01839c",2,1,141,1,2,1.24,2,60,6,2019,1,3,1,6,1,1,,2,
"c29ccb7007c14dc1a36acf811a01839c",2,1,330,1,2,1.24,2,40,6,2019,1,2,1,4,1,1,,2,
"c29ccb7007c14dc1a36acf811a01839c",2,2,340,1,2,1.05,1,,5,2019,1,4,1,,,1,,2,
"c29ccb7007c14dc1a36acf811a01839c",2,3,130,1,2,1.11,1,,6,2019,1,3,1,,,1,,2,
"c29ccb7007c14dc1a36acf811a01839c",3,1,620,1,2,0.58,1,,6,2019,1,3,66,,,1,,2,
"c2a181b861284c4b92bfdf46e3fab83f",1,1,620,1,2,0.2,1,,4,2019,1,1,10,,,1,,2,
"c2a181b861284c4b92bfdf46e3fab83f",1,2,130,1,2,0.6,2,70,3,2019,1,5,1,6,1,1,,2,
"c2a181b861284c4b92bfdf46e3fab83f",1,2,320,1,2,0.6,2,30,3,2019,1,2,1,3,1,1,,2,
"c2a181b861284c4b92bfdf46e3fab83f",1,3,210,1,2,0.1,1,,3,2019,1,3,1,,,1,,2,
"c2a181b861284c4b92bfdf46e3fab83f",1,4,460,1,2,0.02,2,60,3,2019,2,,,,,,,,
"c2a181b861284c4b92bfdf46e3fab83f",1,4,890,1,2,0.02,2,40,3,2019,2,,,,,,,,
"c2aca8d760cb43078a7f97c91fdaaeb9",1,1,812,1,2,,1,,2,9998,2,,,,,,,,
"c2aca8d760cb43078a7f97c91fdaaeb9",2,1,741,1,2,1.02,2,60,1,9998,2,,,,,,,,
"c2aca8d760cb43078a7f97c91fdaaeb9",2,1,812,1,2,1.02,2,40,1,9998,2,,,,,,,,
"c2d4e5e48dc14e2bbea835b367432777",1,1,744,1,2,0.25,2,10,1,2013,2,,,,,,,,
"c2d4e5e48dc14e2bbea835b367432777",1,1,811,1,2,0.25,2,10,1,2008,2,,,,,,,,
"c2d4e5e48dc14e2bbea835b367432777",1,1,741,1,2,0.25,2,80,1,2013,2,,,,,,,,
"c31b5683d2e54d6fb50776689fbd7149",1,1,741,1,1,0.23,1,,2,9998,2,,,,,,,,
"c31b5683d2e54d6fb50776689fbd7149",1,2,720,1,1,3.7,1,,9,2014,1,800,85,,,1,,2,
"c3493b9c563d49ca882e3ccc4a5eb4bc",2,1,630,1,8,1,2,70,6,2019,1,5,10,5,10,1,,2,
"c3493b9c563d49ca882e3ccc4a5eb4bc",2,1,222,1,8,1,2,30,6,2019,1,2,1,4,1,1,,1,7000
"c3493b9c563d49ca882e3ccc4a5eb4bc",4,1,630,1,8,1,1,,3,2018,2,,,,,,,,
"c355925c84ec4dc5a94e976ba1f06102",3,1,210,1,2,1,1,,6,2019,1,20,96,,,1,,2,
"c3619c9cc0ff496da2d064b12f525722",1,1,811,1,1,0.22,1,,5,2003,2,,,,,,,,
"c3619c9cc0ff496da2d064b12f525722",1,2,620,1,1,0.22,1,,4,2019,1,2,10,,,1,,2,
"c36cdc633d9b406c8dbba35ed487d325",1,1,811,1,1,1,2,40,3,1990,2,,,,,,,,
"c36cdc633d9b406c8dbba35ed487d325",1,1,741,1,1,1,2,60,3,1990,2,,,,,,,,
"c36cdc633d9b406c8dbba35ed487d325",2,1,811,1,1,0.25,2,35,3,1990,2,,,,,,,,
"c36cdc633d9b406c8dbba35ed487d325",2,1,741,1,1,0.25,2,45,3,1990,2,,,,,,,,
"c36cdc633d9b406c8dbba35ed487d325",2,1,210,1,1,0.25,2,20,3,2019,1,2,1,15,1,1,,2,
"c36cdc633d9b406c8dbba35ed487d325",3,1,210,1,1,0.25,2,50,3,2019,1,4,1,10,1,1,,2,
"c36cdc633d9b406c8dbba35ed487d325",3,1,130,1,1,0.25,2,50,3,2019,1,2.5,1,2.5,1,1,,2,
"c38001d9720a4dcf8d42b8abd3e7aea7",4,1,210,1,1,0.5,2,50,4,2019,1,5,1,10,1,1,,1,10500
"c38001d9720a4dcf8d42b8abd3e7aea7",4,1,630,1,1,0.5,2,30,4,2019,1,30,85,50,85,1,,2,
"c38001d9720a4dcf8d42b8abd3e7aea7",4,1,130,1,1,0.5,2,20,4,2019,1,2,1,4,1,1,,2,
"c38229ae4b5d4de0bff50c0a4e104f18",1,1,630,1,1,0.25,1,,3,2019,1,1,11,,,1,,2,
"c38229ae4b5d4de0bff50c0a4e104f18",2,1,310,1,1,0.5,1,,4,2019,1,7,1,,,1,,1,28000
"c38229ae4b5d4de0bff50c0a4e104f18",2,2,210,1,1,0.15,1,,4,2019,1,1,1,,,1,,2,
"c38229ae4b5d4de0bff50c0a4e104f18",3,1,630,1,1,0.5,1,,4,2019,2,,,,,,,,
"c38ed4e9da4241458af9b822239ce2a2",1,1,620,1,1,0.17,1,,4,2019,1,4,66,,,1,,2,
"c38ed4e9da4241458af9b822239ce2a2",1,2,410,1,1,0.16,1,,4,2019,1,50,2,,,1,,1,8000
"c38ed4e9da4241458af9b822239ce2a2",1,3,420,1,1,0.14,1,,4,2019,1,50,2,,,2,2,1,8000
"c38ed4e9da4241458af9b822239ce2a2",2,1,310,1,1,4,1,,4,2019,1,1,22,,,1,,1,120000
"c3bec3af1c4f432fa0c5cb6153099edb",1,1,210,1,1,0.75,2,50,3,2019,1,5,1,10,1,1,,2,
"c3bec3af1c4f432fa0c5cb6153099edb",1,1,130,1,1,0.75,2,30,3,2019,1,2,1,7,1,1,,2,
"c3bec3af1c4f432fa0c5cb6153099edb",1,2,620,1,1,0.25,1,,4,2019,1,3,66,,,1,,2,
"c3db1a75cf4844b0a93d109bf42a4cc5",1,1,130,1,3,0.5,1,,6,2019,1,4,29,,,1,,2,
"c3db1a75cf4844b0a93d109bf42a4cc5",2,1,150,1,3,2,1,,6,2019,1,4,29,,,1,,2,
"c3db1a75cf4844b0a93d109bf42a4cc5",3,1,150,1,3,3,1,,6,2019,1,6,29,,,1,,2,
"c3ddd061cabf4789a892cac3aba2da07",1,1,210,,3,1,2,40,3,2019,1,18,1,40,1,1,,1,45000
"c3ddd061cabf4789a892cac3aba2da07",1,1,130,,3,1,2,60,3,2019,1,10,1,20,1,1,,1,30000
"c3e2341ab5334952b63af694bed6d456",1,1,630,1,1,0.8,2,30,3,2018,2,,,,,,,,
"c3e2341ab5334952b63af694bed6d456",1,1,130,1,1,0.8,2,50,3,2019,1,3,1,5,1,1,,2,
"c3e2341ab5334952b63af694bed6d456",1,2,620,1,1,0.2,1,,5,2019,1,1,10,,,1,,1,15000
"c3e2341ab5334952b63af694bed6d456",2,1,210,1,1,0.25,1,,3,2019,1,3,1,,,1,,2,
"c3e2341ab5334952b63af694bed6d456",2,2,310,1,1,0.25,1,,3,2019,1,3,1,,,1,,2,
"c3eb26f27f1f4d5586980720c0a7f4f5",1,1,150,1,2,0.23,2,70,2,2019,1,10,31,15,31,1,,2,
"c3eb26f27f1f4d5586980720c0a7f4f5",1,1,741,1,4,0.23,2,30,4,9998,2,,,,,,,,
"c3eb26f27f1f4d5586980720c0a7f4f5",3,1,210,1,4,0.28,1,,2,2019,1,10,31,,,1,,2,
"c3fa2a71206342448acd05c76dd1608a",1,1,620,1,1,0.5,1,,3,2019,1,2,11,,,1,,2,
"c3fa2a71206342448acd05c76dd1608a",2,1,741,1,1,0.5,2,20,4,9998,2,,,,,,,,
"c3fa2a71206342448acd05c76dd1608a",2,1,811,1,1,0.5,2,80,4,9998,2,,,,,,,,
"c402187d05cb46b7ba63c2a2a4ea34c8",1,1,210,1,1,0.3,1,,3,2019,1,15,1,,,1,,2,
"c425499fb492474baadb6d82d3a1ba58",1,1,741,1,1,0.25,1,,1,9998,2,,,,,,,,
"c425499fb492474baadb6d82d3a1ba58",2,1,741,1,1,0.25,1,,1,9998,2,,,,,,,,
"c446926de7204deeb80ecda6f7bcf719",5,1,630,1,1,0.5,1,,5,2018,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",1,1,620,1,1,0.25,1,,10,2018,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",2,1,742,1,1,0.92,2,20,8,9998,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",2,1,741,1,1,0.92,2,40,8,9998,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",2,1,812,1,1,0.92,2,40,8,9998,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",3,1,741,1,1,0.5,2,40,8,9998,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",3,1,742,1,1,0.5,2,60,8,9998,2,,,,,,,,
"c4594434467a4b8cbf8dab6c5c2a69a7",4,1,630,1,1,0.5,1,,8,2018,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",1,1,744,1,2,1,2,25,4,1998,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",1,1,741,1,1,1,2,15,4,2010,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",1,1,811,1,1,1,2,60,4,1998,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",3,1,741,1,1,1,2,50,4,9998,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",3,1,744,1,1,1,2,20,4,9998,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",3,1,210,1,1,1,2,30,4,2019,1,5,1,8,1,1,,2,
"c46722124c604781b5f19112c84c83a7",5,1,741,1,1,1,2,60,4,2016,2,,,,,,,,
"c46722124c604781b5f19112c84c83a7",5,1,811,1,1,1,2,40,4,9998,2,,,,,,,,
"c46bbb247a09427a8dff859af69ab6d7",2,1,130,1,1,0.5,2,30,3,2019,1,3,1,5,1,1,,2,
"c46bbb247a09427a8dff859af69ab6d7",2,1,210,1,1,0.5,2,70,3,2019,1,2,22,2,22,1,,2,
"c46bbb247a09427a8dff859af69ab6d7",2,2,630,1,1,0.5,2,40,3,2018,2,,,,,,,,
"c46bbb247a09427a8dff859af69ab6d7",2,2,310,1,1,0.5,2,60,3,2019,1,30,1,30,1,1,,2,
"c46bbb247a09427a8dff859af69ab6d7",2,3,630,1,1,0.5,1,,8,2018,2,,,,,,,,
"c46bbb247a09427a8dff859af69ab6d7",2,4,620,1,1,0.25,1,,5,2019,1,3,66,,,1,,2,
"c479af7c7ced4f1e863d7665d1246eec",2,1,811,1,2,0.5,2,50,1,9998,2,,,,,,,,
"c479af7c7ced4f1e863d7665d1246eec",2,1,741,1,2,0.5,2,30,1,9998,2,,,,,,,,
"c479af7c7ced4f1e863d7665d1246eec",2,1,890,1,2,0.5,2,10,4,2019,1,500,85,1000,12,1,,1,30000
"c479af7c7ced4f1e863d7665d1246eec",2,1,630,1,2,0.5,2,10,11,2018,1,70,85,150,85,1,,2,
"c49b767324ae47f59df2a60d236b6eb0",1,1,630,1,9,0.75,1,,3,2018,2,,,,,,,,
"c49b767324ae47f59df2a60d236b6eb0",3,1,630,1,9,0.5,1,,5,2018,2,,,,,,,,
"c4b6ff81b58f4df9809172ea18f79f7a",1,1,741,1,2,0.25,1,,1,9998,2,,,,,,,,
"c4b6ff81b58f4df9809172ea18f79f7a",2,1,741,1,2,0.35,1,,1,9998,2,,,,,,,,
"c4b6ff81b58f4df9809172ea18f79f7a",3,1,741,1,2,0.25,1,,1,9998,2,,,,,,,,
"c4b6ff81b58f4df9809172ea18f79f7a",4,1,741,1,2,0.26,1,,1,9998,2,,,,,,,,
"c4b8c9463c1c40efb1d1c36d652aa831",1,1,130,1,2,2.5,2,20,3,2019,1,10,1,20,1,1,,1,10000
"c4b8c9463c1c40efb1d1c36d652aa831",1,1,210,1,2,2.5,2,80,3,2019,1,80,1,80,1,1,,2,
"c4b8c9463c1c40efb1d1c36d652aa831",2,1,630,1,2,0.5,1,,4,2018,2,,,,,,,,
"c4b8c9463c1c40efb1d1c36d652aa831",3,1,811,1,1,0.75,2,40,8,1987,2,,,,,,,,
"c4b8c9463c1c40efb1d1c36d652aa831",3,1,741,1,1,0.75,2,20,8,2017,2,,,,,,,,
"c4b8c9463c1c40efb1d1c36d652aa831",3,1,870,1,1,0.75,2,10,8,2018,2,,,,,,,,
"c4b8c9463c1c40efb1d1c36d652aa831",3,2,210,1,2,0.25,1,,3,2019,1,15,1,,,1,,1,45000
"c4bfd881db4849bcacca22abf8cb7a02",1,1,630,1,1,0.3,2,70,3,2019,1,1,10,1.5,10,1,,2,
"c4bfd881db4849bcacca22abf8cb7a02",1,1,130,1,1,0.3,2,30,3,2019,1,1,1,1,1,1,,2,
"c4bfd881db4849bcacca22abf8cb7a02",2,1,141,1,1,0.3,1,,2,2019,1,3,1,,,1,,2,
"c4e1275bcecd4dd1a79acc66ea01d811",1,1,741,1,1,0.12,1,,8,2004,2,,,,,,,,
"c4e1275bcecd4dd1a79acc66ea01d811",1,3,210,1,1,0.12,1,,4,2019,1,4,1,,,1,,1,8000
"c4e19cc8b4c6486ea978a911c509f377",1,1,130,1,6,0.5,2,60,3,2019,1,15,1,15,1,1,,2,
"c4e19cc8b4c6486ea978a911c509f377",1,1,310,1,6,0.5,2,20,3,2019,1,7,1,10,1,1,,2,
"c4e19cc8b4c6486ea978a911c509f377",1,1,210,1,6,0.5,2,20,3,2019,1,10,1,13,1,1,,2,
"c4e19cc8b4c6486ea978a911c509f377",1,2,620,1,6,0.25,1,,2,2019,1,2,10,,,1,,2,
"c500764c2b094d1b91dc9dc8cf49d3aa",1,1,741,1,1,2.15,1,,1,9998,2,,,,,,,,
"c51efef6d096409fb216b851ce3f6f20",1,1,130,1,1,1,1,,2,2019,1,25,1,,,1,,2,
"c51efef6d096409fb216b851ce3f6f20",3,1,620,1,1,0.5,1,,6,2019,1,4,10,,,1,,2,
"c5267533e49e433f8474eabc153c6cf4",1,1,812,1,1,0.83,1,,4,1988,2,,,,,,,,
"c5267533e49e433f8474eabc153c6cf4",1,2,310,1,1,0.15,2,50,3,2019,1,2,1,4,1,1,,2,
"c5267533e49e433f8474eabc153c6cf4",1,2,130,1,1,0.15,2,50,3,2019,1,1,1,3,1,1,,2,
"c5267533e49e433f8474eabc153c6cf4",2,1,130,1,1,0.5,2,70,3,2019,1,1,22,1,22,1,,2,
"c5267533e49e433f8474eabc153c6cf4",2,1,210,1,1,0.5,2,10,3,2019,1,1,1,1,22,1,,2,
"c5267533e49e433f8474eabc153c6cf4",2,2,620,1,1,0.15,1,,5,2019,1,1,10,,,1,,2,
"c542d7add8214420897df6776abab710",1,1,150,1,3,3.5,1,,5,2019,1,3,29,,,1,,2,
"c543112060e04f9ba9e340483d9ba8e3",1,1,620,1,1,1,1,,5,2019,1,5,10,,,1,,1,35000
"c543112060e04f9ba9e340483d9ba8e3",1,2,130,1,1,1,1,,3,2019,1,5,1,,,2,1,1,50000
"c543112060e04f9ba9e340483d9ba8e3",2,1,811,1,1,0.25,2,30,1,2016,2,,,,,,,,
"c543112060e04f9ba9e340483d9ba8e3",2,1,741,1,1,0.25,2,70,1,2017,2,,,,,,,,
"c543112060e04f9ba9e340483d9ba8e3",2,2,130,1,1,1.65,2,60,3,2019,1,6,1,7,1,2,1,1,60000
"c543112060e04f9ba9e340483d9ba8e3",2,2,620,1,1,1.65,2,40,5,2019,1,3,10,6,10,1,,2,
"c558d59ecde74d658c636825086bab14",1,1,630,1,1,0.5,2,70,3,2019,1,1,10,2,10,1,,2,
"c558d59ecde74d658c636825086bab14",1,1,130,1,1,0.5,2,30,3,2019,1,2,1,5,1,1,,2,
"c558d59ecde74d658c636825086bab14",1,2,620,1,1,0.25,1,,4,2019,1,2,10,,,1,,2,
"c558d59ecde74d658c636825086bab14",2,1,630,1,1,1,2,60,3,2019,1,3,10,4,10,1,,2,
"c558d59ecde74d658c636825086bab14",2,1,320,1,1,1,2,40,3,2019,1,6,1,9,1,1,,2,
"c558d59ecde74d658c636825086bab14",2,2,130,1,1,1,2,60,2,2019,1,5,1,10,1,1,,2,
"c558d59ecde74d658c636825086bab14",2,2,210,1,1,1,2,40,3,2019,1,8,1,20,1,1,,2,
"c57051707bd44559b93c5403acc7603d",1,1,630,1,1,0.13,2,5,1,2018,2,,,,,,,,
"c57051707bd44559b93c5403acc7603d",1,1,811,1,1,0.13,2,95,1,2009,2,,,,,,,,
"c5a5a13f59374604bbbaaa42b8ae58bc",1,1,811,1,2,0.75,2,50,3,2014,2,,,,,,,,
"c5a5a13f59374604bbbaaa42b8ae58bc",1,1,741,1,1,0.75,2,50,3,2014,2,,,,,,,,
"c5a5a13f59374604bbbaaa42b8ae58bc",2,1,130,1,2,1,1,,4,2019,1,14,1,,,2,1,1,105000
"c5a5a13f59374604bbbaaa42b8ae58bc",3,1,210,1,2,0.5,1,,3,2019,1,10,1,,,1,,2,
"c5a5a13f59374604bbbaaa42b8ae58bc",4,1,130,1,2,0.5,1,,3,2019,1,7,1,,,2,1,1,52000
"c5c063abced0429384ee211597f3156b",1,1,630,1,2,0.5,1,,3,2019,1,1.5,9,,,1,,2,
"c5c063abced0429384ee211597f3156b",1,2,320,1,2,1,1,,3,2019,1,12,1,,,1,,1,36000
"c5c063abced0429384ee211597f3156b",1,3,210,1,2,0.25,1,,4,2019,1,5,1,,,1,,1,7000
"c60685e1e0a840508a2fd4ca315ef5b2",1,1,210,1,1,0.12,2,10,4,2019,1,3,1,5,1,1,,2,
"c60685e1e0a840508a2fd4ca315ef5b2",1,1,811,1,1,0.12,2,40,3,2012,2,,,,,,,,
"c60685e1e0a840508a2fd4ca315ef5b2",1,1,741,1,1,0.12,2,40,3,2014,2,,,,,,,,
"c60685e1e0a840508a2fd4ca315ef5b2",1,1,130,1,1,0.12,2,10,4,2019,1,1,1,3,1,1,,2,
"c6195e760ad248808e6f22c1b336cb2b",1,1,630,1,1,1,1,,3,2019,1,6,10,,,1,,2,
"c6195e760ad248808e6f22c1b336cb2b",2,1,420,1,1,1,1,,3,2019,1,2,31,,,1,,2,
"c6195e760ad248808e6f22c1b336cb2b",3,1,630,1,1,0.25,1,,8,2018,2,,,,,,,,
"c6195e760ad248808e6f22c1b336cb2b",3,2,620,1,1,0.5,1,,2,2019,1,5,66,,,1,,2,
"c631319a6e504d1a9d2ef03f438a8395",1,1,630,1,1,1.2,1,,4,2019,1,3,10,,,2,2,2,
"c68e8df09cf346289788bb608f2094d0",2,1,630,1,1,1,1,,3,2018,2,,,,,,,,
"c691fbfb9e0a433aa0d5a8f0d09d7436",1,1,150,1,1,0.6,1,,4,2019,1,2,31,,,1,,2,
"c6b8a07762ad452b806a35c5df42a8f0",4,1,130,1,2,0.16,2,40,4,2019,1,2,1,3,1,1,,2,
"c6b8a07762ad452b806a35c5df42a8f0",4,1,630,1,2,0.16,2,60,4,2019,1,1,10,1.5,10,1,,2,
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,1,310,1,1,0.45,2,70,4,2019,1,2,22,2.5,22,1,,1,30000
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,1,130,1,1,0.45,2,30,4,2019,1,1,1,2,1,1,,2,
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,2,630,1,1,1.5,1,,7,2018,1,6,10,,,1,,2,
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,3,130,1,1,0.5,2,50,4,2019,1,9,96,15,99,1,,1,4500
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,3,630,1,1,0.5,2,50,3,2019,1,4,66,5,66,2,2,2,
"c6e6881d681f46af9efc2f27e64fcdc4",1,1,210,1,1,1.5,2,30,3,2019,1,12,1,30,1,1,,2,
"c6e6881d681f46af9efc2f27e64fcdc4",1,1,630,1,1,1.5,2,20,8,2018,2,,,,,,,,
"c6e6881d681f46af9efc2f27e64fcdc4",1,1,130,1,1,1.5,2,50,3,2019,1,5,1,8,1,1,,2,
"c6e6881d681f46af9efc2f27e64fcdc4",2,1,640,1,1,2,1,,2,2019,1,90,85,,,1,,2,
"c6e6881d681f46af9efc2f27e64fcdc4",3,1,810,1,1,2,2,40,3,1990,2,,,,,,,,
"c6e6881d681f46af9efc2f27e64fcdc4",3,1,741,1,1,2,2,60,3,9998,2,,,,,,,,
"c6e6881d681f46af9efc2f27e64fcdc4",3,2,630,1,1,1,1,,8,2018,2,,,,,,,,
"c6e697e328b142b0bd4cbb9135607b2c",1,1,741,1,2,0.75,1,,4,9998,2,,,,,,,,
"c6e99adda75b46bf982be5c4e40c1295",1,1,520,1,2,1.2,1,,4,2019,1,2,1,,,1,,1,3000
"c6e99adda75b46bf982be5c4e40c1295",2,1,630,1,1,0.67,1,,3,2019,1,1.5,10,,,1,,2,
"c6e99adda75b46bf982be5c4e40c1295",5,1,320,1,1,1,1,,3,2019,1,5.5,1,,,1,,1,17000
"c6f7d03ed47b41b7a01deef790d717c7",1,1,630,1,1,1.5,1,,8,2018,1,200,85,,,1,,2,
"c6f7d03ed47b41b7a01deef790d717c7",2,1,130,1,1,0.5,1,,4,2019,1,5,1,,,1,,2,
"c6f7d03ed47b41b7a01deef790d717c7",4,1,630,1,1,0.25,1,,8,2018,1,100,85,,,1,,2,
"c6f7d03ed47b41b7a01deef790d717c7",5,1,741,1,1,0.25,1,,1,9998,2,,,,,,,,
"c6f7d03ed47b41b7a01deef790d717c7",6,1,630,1,1,0.1,1,,4,2019,1,50,85,,,1,,2,
"c6fdaea274514bceab3e47e3b5ecf171",1,1,741,1,1,0.6,2,50,4,2016,2,,,,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",1,1,130,1,1,0.6,2,50,4,2019,1,4,1,6,1,1,,2,
"c6fdaea274514bceab3e47e3b5ecf171",2,1,630,1,1,0.75,2,50,9,2018,2,,,,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",2,1,130,1,1,0.75,2,50,3,2019,1,7,1,7,1,1,,2,
"c6fdaea274514bceab3e47e3b5ecf171",3,1,630,1,1,0.5,2,60,8,2018,2,,,,,,,,
"c6fdaea274514bceab3e47e3b5ecf171",3,1,130,1,1,0.5,2,40,4,2019,1,3,1,6,1,1,,2,
"c70dd1803b324b92b2796bb328ff2f5c",1,1,630,1,1,1,1,,7,2018,2,,,,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",2,1,630,1,1,0.5,1,,7,2018,2,,,,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",3,1,812,1,1,1,2,80,4,9998,2,,,,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",3,1,700,1,1,1,2,20,3,2013,2,,,,,,,,
"c70dd1803b324b92b2796bb328ff2f5c",5,1,630,1,1,1.5,1,,7,2018,2,,,,,,,,
"c733fc061f9b4380b26345c6b2aa88cd",1,1,150,1,1,0.25,1,,4,2019,1,2,29,,,1,,2,
"c733fc061f9b4380b26345c6b2aa88cd",1,2,310,1,1,0.25,1,,5,2019,1,4,1,,,1,,1,6000
"c733fc061f9b4380b26345c6b2aa88cd",1,3,460,1,1,0.25,1,,5,2019,1,1,1,,,1,,1,3000
"c733fc061f9b4380b26345c6b2aa88cd",1,4,520,1,1,0.25,1,,4,2019,1,4,1,,,1,,1,12000
"c74969fb51ae4e04bec6101dcbcea596",1,1,130,1,2,0.25,2,60,4,2019,1,1,1,2,1,2,1,1,7500
"c74969fb51ae4e04bec6101dcbcea596",1,1,210,1,2,0.25,2,40,4,2019,1,2,1,5,1,1,,2,
"c74969fb51ae4e04bec6101dcbcea596",2,1,130,1,2,0.75,1,,4,2019,1,3,1,,,2,1,1,27000
"c750b07c2ad94e189166ce5e4e05951a",1,1,742,1,1,0.28,2,20,1,9998,2,,,,,,,,
"c750b07c2ad94e189166ce5e4e05951a",1,1,741,1,1,0.28,2,80,1,9998,2,,,,,,,,
"c750b07c2ad94e189166ce5e4e05951a",2,1,812,1,1,0.25,1,,1,9998,2,,,,,,,,
"c750b07c2ad94e189166ce5e4e05951a",2,2,210,1,1,0.25,2,60,2,2019,1,6,1,10,1,1,,2,
"c750b07c2ad94e189166ce5e4e05951a",2,2,630,1,1,0.25,2,40,8,2018,1,3,66,10,66,1,,2,
"c75b833712cc44b39d08fd45d1b9db63",1,1,130,1,1,0.32,1,,4,2019,1,2,1,,,1,,1,1500
"c75b833712cc44b39d08fd45d1b9db63",2,1,630,1,1,0.5,2,60,4,2019,1,2,10,2,10,1,,2,
"c75b833712cc44b39d08fd45d1b9db63",2,1,210,1,1,0.5,2,20,4,2019,1,1,1,10,1,1,,1,2000
"c75b833712cc44b39d08fd45d1b9db63",2,1,130,1,1,0.5,2,20,4,2019,1,1.5,1,8,1,1,,1,900
"c75b833712cc44b39d08fd45d1b9db63",2,2,620,1,1,0.17,1,,6,2019,1,2,66,,,1,,2,
"c7632c0a1cb842ec904cfc3c3324aaf7",1,1,741,1,2,0.42,2,70,10,9998,2,,,,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",1,1,812,1,2,0.42,2,30,4,9998,2,,,,,,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",1,2,610,1,2,0.08,1,,3,2019,1,1,22,,,1,,2,
"c7632c0a1cb842ec904cfc3c3324aaf7",1,3,310,1,2,0.11,1,,3,2019,1,1,1,,,1,,1,5000
"c7632c0a1cb842ec904cfc3c3324aaf7",2,1,620,1,2,0.25,1,,4,2019,1,5,66,,,1,,2,
